Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
lysosome organization (GO:0007040)	108	4	2.71	+	1.47	0.351	1.0	GO:0007040
neural crest cell development (GO:0014032)	81	3	2.03	+	1.47	0.46	1.0	GO:0014032
regulation of cilium assembly (GO:1902017)	81	3	2.03	+	1.47	0.46	1.0	GO:1902017
regulation of cardiac muscle tissue growth (GO:0055021)	54	2	1.36	+	1.47	0.395	1.0	GO:0055021
cellular response to alcohol (GO:0097306)	108	4	2.71	+	1.47	0.351	1.0	GO:0097306
lytic vacuole organization (GO:0080171)	108	4	2.71	+	1.47	0.351	1.0	GO:0080171
negative regulation of proteolysis (GO:0045861)	135	5	3.39	+	1.47	0.396	1.0	GO:0045861
blood circulation (GO:0008015)	433	16	10.88	+	1.47	0.118	1.0	GO:0008015
rRNA processing (GO:0006364)	217	8	5.45	+	1.47	0.269	1.0	GO:0006364
epithelial cell proliferation (GO:0050673)	190	7	4.77	+	1.47	0.343	1.0	GO:0050673
positive regulation of proteolysis involved in protein catabolic process (GO:1903052)	136	5	3.42	+	1.46	0.398	1.0	GO:1903052
pyridine-containing compound metabolic process (GO:0072524)	136	5	3.42	+	1.46	0.398	1.0	GO:0072524
positive regulation of myeloid cell differentiation (GO:0045639)	109	4	2.74	+	1.46	0.355	1.0	GO:0045639
unsaturated fatty acid metabolic process (GO:0033559)	109	4	2.74	+	1.46	0.355	1.0	GO:0033559
DNA integrity checkpoint signaling (GO:0031570)	109	4	2.74	+	1.46	0.355	1.0	GO:0031570
glycerolipid metabolic process (GO:0046486)	355	13	8.92	+	1.46	0.168	1.0	GO:0046486
cellular oxidant detoxification (GO:0098869)	82	3	2.06	+	1.46	0.463	1.0	GO:0098869
glycolipid biosynthetic process (GO:0009247)	82	3	2.06	+	1.46	0.463	1.0	GO:0009247
regulation of muscle system process (GO:0090257)	246	9	6.18	+	1.46	0.219	1.0	GO:0090257
cerebellum development (GO:0021549)	110	4	2.76	+	1.45	0.36	1.0	GO:0021549
mitotic G2/M transition checkpoint (GO:0044818)	55	2	1.38	+	1.45	0.404	1.0	GO:0044818
intracellular pH reduction (GO:0051452)	55	2	1.38	+	1.45	0.404	1.0	GO:0051452
response to axon injury (GO:0048678)	55	2	1.38	+	1.45	0.404	1.0	GO:0048678
regulation of peptide transport (GO:0090087)	220	8	5.53	+	1.45	0.273	1.0	GO:0090087
response to dsRNA (GO:0043331)	55	2	1.38	+	1.45	0.404	1.0	GO:0043331
regulation of proteolysis (GO:0030162)	386	14	9.7	+	1.44	0.185	1.0	GO:0030162
vascular process in circulatory system (GO:0003018)	276	10	6.93	+	1.44	0.24	1.0	GO:0003018
myeloid leukocyte differentiation (GO:0002573)	166	6	4.17	+	1.44	0.316	1.0	GO:0002573
alpha-beta T cell differentiation (GO:0046632)	83	3	2.09	+	1.44	0.467	1.0	GO:0046632
negative regulation of locomotion (GO:0040013)	333	12	8.37	+	1.43	0.212	1.0	GO:0040013
regulation of leukocyte proliferation (GO:0070663)	278	10	6.98	+	1.43	0.242	1.0	GO:0070663
regulation of systemic arterial blood pressure (GO:0003073)	112	4	2.81	+	1.42	0.368	1.0	GO:0003073
response to monoamine (GO:0071867)	56	2	1.41	+	1.42	0.653	1.0	GO:0071867
T cell differentiation involved in immune response (GO:0002292)	56	2	1.41	+	1.42	0.653	1.0	GO:0002292
somatic diversification of immune receptors (GO:0002200)	56	2	1.41	+	1.42	0.653	1.0	GO:0002200
endoderm formation (GO:0001706)	56	2	1.41	+	1.42	0.653	1.0	GO:0001706
microtubule-based transport (GO:0099111)	224	8	5.63	+	1.42	0.28	1.0	GO:0099111
mitophagy (GO:0000423)	56	2	1.41	+	1.42	0.653	1.0	GO:0000423
regulation of striated muscle cell differentiation (GO:0051153)	84	3	2.11	+	1.42	0.471	1.0	GO:0051153
positive regulation of fibroblast proliferation (GO:0048146)	56	2	1.41	+	1.42	0.653	1.0	GO:0048146
amine metabolic process (GO:0009308)	84	3	2.11	+	1.42	0.471	1.0	GO:0009308
microtubule organizing center organization (GO:0031023)	112	4	2.81	+	1.42	0.368	1.0	GO:0031023
neutrophil chemotaxis (GO:0030593)	56	2	1.41	+	1.42	0.653	1.0	GO:0030593
protein localization to chromosome (GO:0034502)	84	3	2.11	+	1.42	0.471	1.0	GO:0034502
circadian rhythm (GO:0007623)	140	5	3.52	+	1.42	0.406	1.0	GO:0007623
protein processing (GO:0016485)	196	7	4.92	+	1.42	0.351	1.0	GO:0016485
regulation of mononuclear cell proliferation (GO:0032944)	253	9	6.36	+	1.42	0.305	1.0	GO:0032944
positive regulation of protein metabolic process (GO:0051247)	788	28	19.8	+	1.41	0.0626	1.0	GO:0051247
mitotic nuclear division (GO:0140014)	169	6	4.25	+	1.41	0.324	1.0	GO:0140014
alcohol metabolic process (GO:0006066)	310	11	7.79	+	1.41	0.267	1.0	GO:0006066
energy derivation by oxidation of organic compounds (GO:0015980)	310	11	7.79	+	1.41	0.267	1.0	GO:0015980
digestive tract development (GO:0048565)	141	5	3.54	+	1.41	0.408	1.0	GO:0048565
regulation of DNA recombination (GO:0000018)	141	5	3.54	+	1.41	0.408	1.0	GO:0000018
neuropeptide signaling pathway (GO:0007218)	113	4	2.84	+	1.41	0.372	1.0	GO:0007218
postsynapse organization (GO:0099173)	113	4	2.84	+	1.41	0.372	1.0	GO:0099173
wound healing (GO:0042060)	339	12	8.52	+	1.41	0.218	1.0	GO:0042060
protein localization to organelle (GO:0033365)	707	25	17.76	+	1.41	0.0855	1.0	GO:0033365
positive regulation of leukocyte differentiation (GO:1902107)	198	7	4.97	+	1.41	0.354	1.0	GO:1902107
positive regulation of hemopoiesis (GO:1903708)	198	7	4.97	+	1.41	0.354	1.0	GO:1903708
endoderm development (GO:0007492)	85	3	2.14	+	1.40	0.475	1.0	GO:0007492
regulation of translational initiation (GO:0006446)	85	3	2.14	+	1.40	0.475	1.0	GO:0006446
neuron projection extension (GO:1990138)	85	3	2.14	+	1.40	0.475	1.0	GO:1990138
response to toxic substance (GO:0009636)	255	9	6.41	+	1.40	0.308	1.0	GO:0009636
mitotic sister chromatid segregation (GO:0000070)	142	5	3.57	+	1.40	0.411	1.0	GO:0000070
positive regulation of production of molecular mediator of immune response (GO:0002702)	142	5	3.57	+	1.40	0.411	1.0	GO:0002702
cell differentiation in spinal cord (GO:0021515)	57	2	1.43	+	1.40	0.655	1.0	GO:0021515
regulation of purine nucleotide catabolic process (GO:0033121)	57	2	1.43	+	1.40	0.655	1.0	GO:0033121
regulation of mitotic sister chromatid segregation (GO:0033047)	57	2	1.43	+	1.40	0.655	1.0	GO:0033047
nucleotide-excision repair (GO:0006289)	57	2	1.43	+	1.40	0.655	1.0	GO:0006289
regulation of glycolytic process (GO:0006110)	57	2	1.43	+	1.40	0.655	1.0	GO:0006110
B cell receptor signaling pathway (GO:0050853)	57	2	1.43	+	1.40	0.655	1.0	GO:0050853
tight junction assembly (GO:0120192)	57	2	1.43	+	1.40	0.655	1.0	GO:0120192
positive regulation of blood vessel endothelial cell migration (GO:0043536)	57	2	1.43	+	1.40	0.655	1.0	GO:0043536
regulation of nucleotide catabolic process (GO:0030811)	57	2	1.43	+	1.40	0.655	1.0	GO:0030811
regulation of dendritic spine development (GO:0060998)	57	2	1.43	+	1.40	0.655	1.0	GO:0060998
skin development (GO:0043588)	286	10	7.18	+	1.39	0.254	1.0	GO:0043588
negative regulation of cell motility (GO:2000146)	315	11	7.91	+	1.39	0.271	1.0	GO:2000146
hexose metabolic process (GO:0019318)	172	6	4.32	+	1.39	0.332	1.0	GO:0019318
cardiac muscle contraction (GO:0060048)	86	3	2.16	+	1.39	0.479	1.0	GO:0060048
regulation of DNA-templated transcription initiation (GO:2000142)	86	3	2.16	+	1.39	0.479	1.0	GO:2000142
autophagosome assembly (GO:0000045)	86	3	2.16	+	1.39	0.479	1.0	GO:0000045
positive regulation of cytokine production involved in immune response (GO:0002720)	86	3	2.16	+	1.39	0.479	1.0	GO:0002720
intracellular protein transport (GO:0006886)	545	19	13.69	+	1.39	0.162	1.0	GO:0006886
positive regulation of proteasomal protein catabolic process (GO:1901800)	115	4	2.89	+	1.38	0.539	1.0	GO:1901800
regulation of muscle cell differentiation (GO:0051147)	144	5	3.62	+	1.38	0.416	1.0	GO:0051147
phosphatidylinositol metabolic process (GO:0046488)	144	5	3.62	+	1.38	0.416	1.0	GO:0046488
regulation of muscle contraction (GO:0006937)	173	6	4.35	+	1.38	0.456	1.0	GO:0006937
sensory perception of chemical stimulus (GO:0007606)	550	19	13.82	+	1.38	0.165	1.0	GO:0007606
cerebellar cortex development (GO:0021695)	58	2	1.46	+	1.37	0.658	1.0	GO:0021695
phosphatidylinositol biosynthetic process (GO:0006661)	116	4	2.91	+	1.37	0.541	1.0	GO:0006661
fatty acid beta-oxidation (GO:0006635)	58	2	1.46	+	1.37	0.658	1.0	GO:0006635
protein dephosphorylation (GO:0006470)	87	3	2.19	+	1.37	0.483	1.0	GO:0006470
cellular response to ketone (GO:1901655)	116	4	2.91	+	1.37	0.541	1.0	GO:1901655
stem cell development (GO:0048864)	87	3	2.19	+	1.37	0.483	1.0	GO:0048864
positive regulation of B cell activation (GO:0050871)	87	3	2.19	+	1.37	0.483	1.0	GO:0050871
maintenance of location (GO:0051235)	87	3	2.19	+	1.37	0.483	1.0	GO:0051235
cell-cell adhesion (GO:0098609)	551	19	13.84	+	1.37	0.165	1.0	GO:0098609
non-proteinogenic amino acid metabolic process (GO:0170041)	58	2	1.46	+	1.37	0.658	1.0	GO:0170041
nicotinamide nucleotide metabolic process (GO:0046496)	116	4	2.91	+	1.37	0.541	1.0	GO:0046496
monosaccharide catabolic process (GO:0046365)	58	2	1.46	+	1.37	0.658	1.0	GO:0046365
circulatory system process (GO:0003013)	523	18	13.14	+	1.37	0.158	1.0	GO:0003013
axon guidance (GO:0007411)	233	8	5.85	+	1.37	0.393	1.0	GO:0007411
mesenchymal cell differentiation (GO:0048762)	175	6	4.4	+	1.36	0.458	1.0	GO:0048762
cardiac chamber development (GO:0003205)	175	6	4.4	+	1.36	0.458	1.0	GO:0003205
sister chromatid segregation (GO:0000819)	146	5	3.67	+	1.36	0.421	1.0	GO:0000819
neuron projection guidance (GO:0097485)	234	8	5.88	+	1.36	0.394	1.0	GO:0097485
extrinsic apoptotic signaling pathway (GO:0097191)	117	4	2.94	+	1.36	0.543	1.0	GO:0097191
muscle cell differentiation (GO:0042692)	293	10	7.36	+	1.36	0.342	1.0	GO:0042692
regulation of body fluid levels (GO:0050878)	381	13	9.57	+	1.36	0.245	1.0	GO:0050878
sensory perception of smell (GO:0007608)	469	16	11.78	+	1.36	0.229	1.0	GO:0007608
heart morphogenesis (GO:0003007)	264	9	6.63	+	1.36	0.32	1.0	GO:0003007
regulation of catalytic activity (GO:0050790)	528	18	13.26	+	1.36	0.202	1.0	GO:0050790
organelle assembly (GO:0070925)	910	31	22.86	+	1.36	0.0825	1.0	GO:0070925
mitotic cell cycle phase transition (GO:0044772)	147	5	3.69	+	1.35	0.423	1.0	GO:0044772
regulation of nuclear division (GO:0051783)	147	5	3.69	+	1.35	0.423	1.0	GO:0051783
vacuole organization (GO:0007033)	206	7	5.18	+	1.35	0.368	1.0	GO:0007033
establishment of protein localization to organelle (GO:0072594)	354	12	8.89	+	1.35	0.3	1.0	GO:0072594
maintenance of protein location in cell (GO:0032507)	59	2	1.48	+	1.35	0.661	1.0	GO:0032507
endocrine process (GO:0050886)	59	2	1.48	+	1.35	0.661	1.0	GO:0050886
positive regulation of calcium-mediated signaling (GO:0050850)	59	2	1.48	+	1.35	0.661	1.0	GO:0050850
defense response to fungus (GO:0050832)	59	2	1.48	+	1.35	0.661	1.0	GO:0050832
establishment of spindle localization (GO:0051293)	59	2	1.48	+	1.35	0.661	1.0	GO:0051293
establishment of protein localization to vacuole (GO:0072666)	59	2	1.48	+	1.35	0.661	1.0	GO:0072666
detection of external stimulus (GO:0009581)	148	5	3.72	+	1.34	0.426	1.0	GO:0009581
myeloid cell differentiation (GO:0030099)	326	11	8.19	+	1.34	0.284	1.0	GO:0030099
myeloid cell development (GO:0061515)	89	3	2.24	+	1.34	0.491	1.0	GO:0061515
cellular response to molecule of bacterial origin (GO:0071219)	208	7	5.23	+	1.34	0.372	1.0	GO:0071219
positive regulation of protein kinase activity (GO:0045860)	119	4	2.99	+	1.34	0.546	1.0	GO:0045860
positive regulation of transferase activity (GO:0051347)	149	5	3.74	+	1.34	0.429	1.0	GO:0051347
protein homooligomerization (GO:0051260)	209	7	5.25	+	1.33	0.374	1.0	GO:0051260
neuron projection morphogenesis (GO:0048812)	508	17	12.76	+	1.33	0.248	1.0	GO:0048812
carbohydrate metabolic process (GO:0005975)	449	15	11.28	+	1.33	0.282	1.0	GO:0005975
regulation of heart growth (GO:0060420)	60	2	1.51	+	1.33	0.664	1.0	GO:0060420
regulation of myeloid cell differentiation (GO:0045637)	210	7	5.28	+	1.33	0.376	1.0	GO:0045637
arachidonate metabolic process (GO:0019369)	60	2	1.51	+	1.33	0.664	1.0	GO:0019369
metencephalon development (GO:0022037)	120	4	3.01	+	1.33	0.548	1.0	GO:0022037
neural tube closure (GO:0001843)	90	3	2.26	+	1.33	0.495	1.0	GO:0001843
regulation of signal transduction by p53 class mediator (GO:1901796)	120	4	3.01	+	1.33	0.548	1.0	GO:1901796
nucleosome assembly (GO:0006334)	90	3	2.26	+	1.33	0.495	1.0	GO:0006334
biological process involved in intraspecies interaction between organisms (GO:0051703)	60	2	1.51	+	1.33	0.664	1.0	GO:0051703
regulation of T cell receptor signaling pathway (GO:0050856)	60	2	1.51	+	1.33	0.664	1.0	GO:0050856
carbohydrate derivative catabolic process (GO:1901136)	210	7	5.28	+	1.33	0.376	1.0	GO:1901136
regulation of cold-induced thermogenesis (GO:0120161)	150	5	3.77	+	1.33	0.431	1.0	GO:0120161
positive regulation of lymphocyte proliferation (GO:0050671)	150	5	3.77	+	1.33	0.431	1.0	GO:0050671
detection of abiotic stimulus (GO:0009582)	150	5	3.77	+	1.33	0.431	1.0	GO:0009582
phospholipid biosynthetic process (GO:0008654)	240	8	6.03	+	1.33	0.401	1.0	GO:0008654
fatty acid catabolic process (GO:0009062)	90	3	2.26	+	1.33	0.495	1.0	GO:0009062
regulation of protein import into nucleus (GO:0042306)	60	2	1.51	+	1.33	0.664	1.0	GO:0042306
negative regulation of cell migration (GO:0030336)	300	10	7.54	+	1.33	0.349	1.0	GO:0030336
social behavior (GO:0035176)	60	2	1.51	+	1.33	0.664	1.0	GO:0035176
glycosaminoglycan metabolic process (GO:0030203)	60	2	1.51	+	1.33	0.664	1.0	GO:0030203
lipid oxidation (GO:0034440)	90	3	2.26	+	1.33	0.495	1.0	GO:0034440
actin polymerization or depolymerization (GO:0008154)	60	2	1.51	+	1.33	0.664	1.0	GO:0008154
regulation of embryonic development (GO:0045995)	90	3	2.26	+	1.33	0.495	1.0	GO:0045995
translation (GO:0006412)	391	13	9.82	+	1.32	0.323	1.0	GO:0006412
negative regulation of cell cycle process (GO:0010948)	271	9	6.81	+	1.32	0.331	1.0	GO:0010948
response to abiotic stimulus (GO:0009628)	1146	38	28.79	+	1.32	0.0798	1.0	GO:0009628
plasma membrane bounded cell projection morphogenesis (GO:0120039)	513	17	12.89	+	1.32	0.25	1.0	GO:0120039
nucleus organization (GO:0006997)	151	5	3.79	+	1.32	0.434	1.0	GO:0006997
response to radiation (GO:0009314)	453	15	11.38	+	1.32	0.284	1.0	GO:0009314
detection of chemical stimulus involved in sensory perception (GO:0050907)	485	16	12.18	+	1.31	0.241	1.0	GO:0050907
embryonic placenta development (GO:0001892)	91	3	2.29	+	1.31	0.5	1.0	GO:0001892
fatty acid derivative metabolic process (GO:1901568)	91	3	2.29	+	1.31	0.5	1.0	GO:1901568
negative regulation of inflammatory response (GO:0050728)	182	6	4.57	+	1.31	0.469	1.0	GO:0050728
tube closure (GO:0060606)	91	3	2.29	+	1.31	0.5	1.0	GO:0060606
positive regulation of mononuclear cell proliferation (GO:0032946)	152	5	3.82	+	1.31	0.437	1.0	GO:0032946
cellular component disassembly (GO:0022411)	304	10	7.64	+	1.31	0.354	1.0	GO:0022411
hormone metabolic process (GO:0042445)	213	7	5.35	+	1.31	0.383	1.0	GO:0042445
JNK cascade (GO:0007254)	61	2	1.53	+	1.31	0.667	1.0	GO:0007254
tight junction organization (GO:0120193)	61	2	1.53	+	1.31	0.667	1.0	GO:0120193
CD4-positive, alpha-beta T cell differentiation (GO:0043367)	61	2	1.53	+	1.31	0.667	1.0	GO:0043367
regulation of vascular associated smooth muscle cell proliferation (GO:1904705)	61	2	1.53	+	1.31	0.667	1.0	GO:1904705
antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	122	4	3.06	+	1.31	0.553	1.0	GO:0061844
cardiac muscle tissue morphogenesis (GO:0055008)	61	2	1.53	+	1.31	0.667	1.0	GO:0055008
regulation of mitotic sister chromatid separation (GO:0010965)	61	2	1.53	+	1.31	0.667	1.0	GO:0010965
cilium movement (GO:0003341)	244	8	6.13	+	1.31	0.407	1.0	GO:0003341
positive regulation of protein catabolic process (GO:0045732)	214	7	5.38	+	1.30	0.504	1.0	GO:0045732
leukocyte activation involved in immune response (GO:0002366)	214	7	5.38	+	1.30	0.504	1.0	GO:0002366
regulation of peptide hormone secretion (GO:0090276)	214	7	5.38	+	1.30	0.504	1.0	GO:0090276
cell projection morphogenesis (GO:0048858)	520	17	13.06	+	1.30	0.255	1.0	GO:0048858
multicellular organismal-level chemical homeostasis (GO:0140962)	92	3	2.31	+	1.30	0.504	1.0	GO:0140962
T cell activation involved in immune response (GO:0002286)	92	3	2.31	+	1.30	0.504	1.0	GO:0002286
regulation of intracellular pH (GO:0051453)	92	3	2.31	+	1.30	0.504	1.0	GO:0051453
sperm motility (GO:0097722)	184	6	4.62	+	1.30	0.473	1.0	GO:0097722
flagellated sperm motility (GO:0030317)	184	6	4.62	+	1.30	0.473	1.0	GO:0030317
regulation of mitotic metaphase/anaphase transition (GO:0030071)	92	3	2.31	+	1.30	0.504	1.0	GO:0030071
regulation of interleukin-6 production (GO:0032675)	154	5	3.87	+	1.29	0.443	1.0	GO:0032675
cell cycle checkpoint signaling (GO:0000075)	154	5	3.87	+	1.29	0.443	1.0	GO:0000075
positive regulation of neuron projection development (GO:0010976)	154	5	3.87	+	1.29	0.443	1.0	GO:0010976
supramolecular fiber organization (GO:0097435)	555	18	13.94	+	1.29	0.269	1.0	GO:0097435
glycerolipid biosynthetic process (GO:0045017)	216	7	5.43	+	1.29	0.506	1.0	GO:0045017
protein complex oligomerization (GO:0051259)	278	9	6.98	+	1.29	0.435	1.0	GO:0051259
cytokine-mediated signaling pathway (GO:0019221)	402	13	10.1	+	1.29	0.332	1.0	GO:0019221
phenol-containing compound metabolic process (GO:0018958)	93	3	2.34	+	1.28	0.508	1.0	GO:0018958
positive regulation of protein phosphorylation (GO:0001934)	217	7	5.45	+	1.28	0.507	1.0	GO:0001934
tRNA modification (GO:0006400)	93	3	2.34	+	1.28	0.508	1.0	GO:0006400
meiotic chromosome segregation (GO:0045132)	93	3	2.34	+	1.28	0.508	1.0	GO:0045132
negative regulation of cytoskeleton organization (GO:0051494)	155	5	3.89	+	1.28	0.599	1.0	GO:0051494
digestive system development (GO:0055123)	155	5	3.89	+	1.28	0.599	1.0	GO:0055123
cellular response to starvation (GO:0009267)	186	6	4.67	+	1.28	0.476	1.0	GO:0009267
glucose homeostasis (GO:0042593)	217	7	5.45	+	1.28	0.507	1.0	GO:0042593
cranial nerve development (GO:0021545)	62	2	1.56	+	1.28	0.67	1.0	GO:0021545
regulation of interleukin-12 production (GO:0032655)	62	2	1.56	+	1.28	0.67	1.0	GO:0032655
response to fatty acid (GO:0070542)	62	2	1.56	+	1.28	0.67	1.0	GO:0070542
regulation of substrate adhesion-dependent cell spreading (GO:1900024)	62	2	1.56	+	1.28	0.67	1.0	GO:1900024
visual behavior (GO:0007632)	62	2	1.56	+	1.28	0.67	1.0	GO:0007632
regulation of microtubule-based movement (GO:0060632)	62	2	1.56	+	1.28	0.67	1.0	GO:0060632
respiratory gaseous exchange by respiratory system (GO:0007585)	62	2	1.56	+	1.28	0.67	1.0	GO:0007585
negative regulation of response to external stimulus (GO:0032102)	404	13	10.15	+	1.28	0.334	1.0	GO:0032102
ribosome biogenesis (GO:0042254)	311	10	7.81	+	1.28	0.364	1.0	GO:0042254
mesenchyme development (GO:0060485)	249	8	6.26	+	1.28	0.415	1.0	GO:0060485
regulation of lymphocyte proliferation (GO:0050670)	249	8	6.26	+	1.28	0.415	1.0	GO:0050670
carbohydrate homeostasis (GO:0033500)	218	7	5.48	+	1.28	0.508	1.0	GO:0033500
cell activation involved in immune response (GO:0002263)	218	7	5.48	+	1.28	0.508	1.0	GO:0002263
regulation of peptide secretion (GO:0002791)	218	7	5.48	+	1.28	0.508	1.0	GO:0002791
detection of chemical stimulus involved in sensory perception of smell (GO:0050911)	437	14	10.98	+	1.28	0.351	1.0	GO:0050911
embryonic epithelial tube formation (GO:0001838)	125	4	3.14	+	1.27	0.559	1.0	GO:0001838
growth (GO:0040007)	469	15	11.78	+	1.27	0.298	1.0	GO:0040007
developmental growth (GO:0048589)	469	15	11.78	+	1.27	0.298	1.0	GO:0048589
detection of stimulus involved in sensory perception (GO:0050906)	563	18	14.14	+	1.27	0.274	1.0	GO:0050906
signal transduction by p53 class mediator (GO:0072331)	94	3	2.36	+	1.27	0.513	1.0	GO:0072331
cell-cell junction organization (GO:0045216)	188	6	4.72	+	1.27	0.48	1.0	GO:0045216
autophagosome organization (GO:1905037)	94	3	2.36	+	1.27	0.513	1.0	GO:1905037
fatty acid transport (GO:0015908)	94	3	2.36	+	1.27	0.513	1.0	GO:0015908
granulocyte migration (GO:0097530)	94	3	2.36	+	1.27	0.513	1.0	GO:0097530
primary alcohol metabolic process (GO:0034308)	94	3	2.36	+	1.27	0.513	1.0	GO:0034308
protein catabolic process (GO:0030163)	815	26	20.47	+	1.27	0.208	1.0	GO:0030163
muscle structure development (GO:0061061)	533	17	13.39	+	1.27	0.323	1.0	GO:0061061
negative regulation of supramolecular fiber organization (GO:1902904)	157	5	3.94	+	1.27	0.602	1.0	GO:1902904
cell chemotaxis (GO:0060326)	220	7	5.53	+	1.27	0.51	1.0	GO:0060326
epidermis development (GO:0008544)	346	11	8.69	+	1.27	0.385	1.0	GO:0008544
regulation of cell growth (GO:0001558)	409	13	10.27	+	1.27	0.34	1.0	GO:0001558
positive regulation of kinase activity (GO:0033674)	126	4	3.17	+	1.26	0.562	1.0	GO:0033674
glutathione metabolic process (GO:0006749)	63	2	1.58	+	1.26	0.673	1.0	GO:0006749
positive regulation of nuclear division (GO:0051785)	63	2	1.58	+	1.26	0.673	1.0	GO:0051785
