Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
regulation of Rho protein signal transduction (GO:0035023)	86	4	2.11	+	1.89	0.162	1.0	GO:0035023
neuromuscular junction development (GO:0007528)	43	2	1.06	+	1.89	0.286	1.0	GO:0007528
positive regulation of protein ubiquitination (GO:0031398)	108	5	2.66	+	1.88	0.195	1.0	GO:0031398
homotypic cell-cell adhesion (GO:0034109)	65	3	1.6	+	1.88	0.215	1.0	GO:0034109
positive regulation of transporter activity (GO:0032411)	65	3	1.6	+	1.88	0.215	1.0	GO:0032411
regulation of membrane lipid distribution (GO:0097035)	65	3	1.6	+	1.88	0.215	1.0	GO:0097035
hair cycle process (GO:0022405)	87	4	2.14	+	1.87	0.166	1.0	GO:0022405
molting cycle process (GO:0022404)	87	4	2.14	+	1.87	0.166	1.0	GO:0022404
mitochondrial translation (GO:0032543)	109	5	2.68	+	1.87	0.197	1.0	GO:0032543
negative regulation of monoatomic ion transport (GO:0043271)	109	5	2.68	+	1.87	0.197	1.0	GO:0043271
regulation of osteoblast differentiation (GO:0045667)	131	6	3.22	+	1.86	0.143	1.0	GO:0045667
negative regulation of response to biotic stimulus (GO:0002832)	131	6	3.22	+	1.86	0.143	1.0	GO:0002832
regulation of wound healing (GO:0061041)	131	6	3.22	+	1.86	0.143	1.0	GO:0061041
positive regulation of inflammatory response (GO:0050729)	153	7	3.76	+	1.86	0.106	1.0	GO:0050729
regulation of transporter activity (GO:0032409)	154	7	3.79	+	1.85	0.108	1.0	GO:0032409
negative regulation of transmembrane transport (GO:0034763)	110	5	2.7	+	1.85	0.199	1.0	GO:0034763
positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	110	5	2.7	+	1.85	0.199	1.0	GO:1903557
regulation of neuroblast proliferation (GO:1902692)	44	2	1.08	+	1.85	0.295	1.0	GO:1902692
regulation of cellular senescence (GO:2000772)	44	2	1.08	+	1.85	0.295	1.0	GO:2000772
cell killing (GO:0001906)	176	8	4.33	+	1.85	0.082	1.0	GO:0001906
regulation of mitotic spindle organization (GO:0060236)	44	2	1.08	+	1.85	0.295	1.0	GO:0060236
protein localization to cell junction (GO:1902414)	88	4	2.16	+	1.85	0.171	1.0	GO:1902414
regulation of interleukin-2 production (GO:0032663)	66	3	1.62	+	1.85	0.221	1.0	GO:0032663
leukocyte degranulation (GO:0043299)	44	2	1.08	+	1.85	0.295	1.0	GO:0043299
regulation of NLRP3 inflammasome complex assembly (GO:1900225)	44	2	1.08	+	1.85	0.295	1.0	GO:1900225
negative regulation of microtubule polymerization or depolymerization (GO:0031111)	44	2	1.08	+	1.85	0.295	1.0	GO:0031111
metabolic compound salvage (GO:0043094)	44	2	1.08	+	1.85	0.295	1.0	GO:0043094
negative regulation of cellular response to insulin stimulus (GO:1900077)	44	2	1.08	+	1.85	0.295	1.0	GO:1900077
positive regulation of bone mineralization (GO:0030501)	44	2	1.08	+	1.85	0.295	1.0	GO:0030501
regulation of organ growth (GO:0046620)	88	4	2.16	+	1.85	0.171	1.0	GO:0046620
lipoprotein biosynthetic process (GO:0042158)	44	2	1.08	+	1.85	0.295	1.0	GO:0042158
regulation of amyloid precursor protein catabolic process (GO:1902991)	44	2	1.08	+	1.85	0.295	1.0	GO:1902991
regulation of dendritic spine morphogenesis (GO:0061001)	44	2	1.08	+	1.85	0.295	1.0	GO:0061001
maintenance of protein localization in organelle (GO:0072595)	44	2	1.08	+	1.85	0.295	1.0	GO:0072595
positive regulation of insulin secretion (GO:0032024)	89	4	2.19	+	1.83	0.176	1.0	GO:0032024
negative regulation of growth (GO:0045926)	223	10	5.48	+	1.82	0.0749	1.0	GO:0045926
positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	67	3	1.65	+	1.82	0.228	1.0	GO:0001912
mRNA export from nucleus (GO:0006406)	67	3	1.65	+	1.82	0.228	1.0	GO:0006406
cholesterol transport (GO:0030301)	67	3	1.65	+	1.82	0.228	1.0	GO:0030301
positive regulation of response to cytokine stimulus (GO:0060760)	67	3	1.65	+	1.82	0.228	1.0	GO:0060760
purine nucleotide biosynthetic process (GO:0006164)	179	8	4.4	+	1.82	0.0866	1.0	GO:0006164
regulation of cell size (GO:0008361)	179	8	4.4	+	1.82	0.0866	1.0	GO:0008361
reactive oxygen species metabolic process (GO:0072593)	112	5	2.75	+	1.82	0.203	1.0	GO:0072593
regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction (GO:0051896)	269	12	6.61	+	1.81	0.0442	1.0	GO:0051896
inflammatory response (GO:0006954)	583	26	14.33	+	1.81	0.00386	1.0	GO:0006954
regulation of heart contraction (GO:0008016)	202	9	4.97	+	1.81	0.102	1.0	GO:0008016
regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239)	45	2	1.11	+	1.81	0.304	1.0	GO:2001239
response to ethanol (GO:0045471)	135	6	3.32	+	1.81	0.151	1.0	GO:0045471
regulation of muscle tissue development (GO:1901861)	45	2	1.11	+	1.81	0.304	1.0	GO:1901861
positive regulation of reproductive process (GO:2000243)	90	4	2.21	+	1.81	0.287	1.0	GO:2000243
base-excision repair (GO:0006284)	45	2	1.11	+	1.81	0.304	1.0	GO:0006284
regulation of intracellular pH (GO:0051453)	90	4	2.21	+	1.81	0.287	1.0	GO:0051453
negative regulation of synaptic transmission (GO:0050805)	45	2	1.11	+	1.81	0.304	1.0	GO:0050805
regulation of defense response to virus by host (GO:0050691)	45	2	1.11	+	1.81	0.304	1.0	GO:0050691
epithelial cell apoptotic process (GO:1904019)	45	2	1.11	+	1.81	0.304	1.0	GO:1904019
regulation of cell fate commitment (GO:0010453)	45	2	1.11	+	1.81	0.304	1.0	GO:0010453
adipose tissue development (GO:0060612)	45	2	1.11	+	1.81	0.304	1.0	GO:0060612
anterograde axonal transport (GO:0008089)	45	2	1.11	+	1.81	0.304	1.0	GO:0008089
blood circulation (GO:0008015)	429	19	10.55	+	1.80	0.0163	1.0	GO:0008015
chloride transmembrane transport (GO:1902476)	113	5	2.78	+	1.80	0.206	1.0	GO:1902476
negative regulation of protein kinase activity (GO:0006469)	113	5	2.78	+	1.80	0.206	1.0	GO:0006469
regulatory ncRNA-mediated gene silencing (GO:0031047)	113	5	2.78	+	1.80	0.206	1.0	GO:0031047
viral life cycle (GO:0019058)	181	8	4.45	+	1.80	0.0899	1.0	GO:0019058
nephron tubule morphogenesis (GO:0072078)	68	3	1.67	+	1.79	0.234	1.0	GO:0072078
regulation of meiotic cell cycle (GO:0051445)	68	3	1.67	+	1.79	0.234	1.0	GO:0051445
negative regulation of protein secretion (GO:0050709)	68	3	1.67	+	1.79	0.234	1.0	GO:0050709
negative regulation of epithelial cell proliferation (GO:0050680)	136	6	3.34	+	1.79	0.153	1.0	GO:0050680
ribosomal large subunit biogenesis (GO:0042273)	68	3	1.67	+	1.79	0.234	1.0	GO:0042273
protein folding (GO:0006457)	227	10	5.58	+	1.79	0.0779	1.0	GO:0006457
regulation of epithelial cell differentiation (GO:0030856)	159	7	3.91	+	1.79	0.117	1.0	GO:0030856
ribonucleotide biosynthetic process (GO:0009260)	159	7	3.91	+	1.79	0.117	1.0	GO:0009260
positive regulation of organelle assembly (GO:1902117)	91	4	2.24	+	1.79	0.289	1.0	GO:1902117
positive regulation of mRNA catabolic process (GO:0061014)	91	4	2.24	+	1.79	0.289	1.0	GO:0061014
positive regulation of monoatomic ion transport (GO:0043270)	205	9	5.04	+	1.79	0.104	1.0	GO:0043270
positive regulation of transmembrane transport (GO:0034764)	205	9	5.04	+	1.79	0.104	1.0	GO:0034764
disruption of cell in another organism (GO:0141061)	114	5	2.8	+	1.78	0.208	1.0	GO:0141061
symbiont entry into host (GO:0044409)	114	5	2.8	+	1.78	0.208	1.0	GO:0044409
positive regulation of peptide hormone secretion (GO:0090277)	114	5	2.8	+	1.78	0.208	1.0	GO:0090277
killing of cells of another organism (GO:0031640)	114	5	2.8	+	1.78	0.208	1.0	GO:0031640
symbiont entry into host cell (GO:0046718)	114	5	2.8	+	1.78	0.208	1.0	GO:0046718
skeletal muscle organ development (GO:0060538)	160	7	3.93	+	1.78	0.119	1.0	GO:0060538
regulation of protein targeting to mitochondrion (GO:1903214)	46	2	1.13	+	1.77	0.313	1.0	GO:1903214
positive regulation of organic acid transport (GO:0032892)	46	2	1.13	+	1.77	0.313	1.0	GO:0032892
negative regulation of lipid localization (GO:1905953)	46	2	1.13	+	1.77	0.313	1.0	GO:1905953
regulation of neural precursor cell proliferation (GO:2000177)	92	4	2.26	+	1.77	0.291	1.0	GO:2000177
gluconeogenesis (GO:0006094)	46	2	1.13	+	1.77	0.313	1.0	GO:0006094
regulation of telomere maintenance via telomerase (GO:0032210)	46	2	1.13	+	1.77	0.313	1.0	GO:0032210
autonomic nervous system development (GO:0048483)	46	2	1.13	+	1.77	0.313	1.0	GO:0048483
regulation of cellular respiration (GO:0043457)	46	2	1.13	+	1.77	0.313	1.0	GO:0043457
prostate gland development (GO:0030850)	46	2	1.13	+	1.77	0.313	1.0	GO:0030850
trabecula morphogenesis (GO:0061383)	46	2	1.13	+	1.77	0.313	1.0	GO:0061383
protein localization to chromosome (GO:0034502)	92	4	2.26	+	1.77	0.291	1.0	GO:0034502
NAD metabolic process (GO:0019674)	46	2	1.13	+	1.77	0.313	1.0	GO:0019674
excitatory postsynaptic potential (GO:0060079)	69	3	1.7	+	1.77	0.241	1.0	GO:0060079
regulation of membrane permeability (GO:0090559)	69	3	1.7	+	1.77	0.241	1.0	GO:0090559
artery morphogenesis (GO:0048844)	69	3	1.7	+	1.77	0.241	1.0	GO:0048844
positive regulation of intracellular transport (GO:0032388)	138	6	3.39	+	1.77	0.157	1.0	GO:0032388
purine ribonucleoside diphosphate metabolic process (GO:0009179)	69	3	1.7	+	1.77	0.241	1.0	GO:0009179
purine nucleoside diphosphate metabolic process (GO:0009135)	69	3	1.7	+	1.77	0.241	1.0	GO:0009135
regulation of transmembrane transport (GO:0034762)	437	19	10.74	+	1.77	0.0175	1.0	GO:0034762
phosphatidylinositol biosynthetic process (GO:0006661)	115	5	2.83	+	1.77	0.21	1.0	GO:0006661
positive regulation of secretion (GO:0051047)	322	14	7.92	+	1.77	0.0423	1.0	GO:0051047
protein localization to membrane (GO:0072657)	460	20	11.31	+	1.77	0.0137	1.0	GO:0072657
response to lipopolysaccharide (GO:0032496)	323	14	7.94	+	1.76	0.0427	1.0	GO:0032496
epidermal cell differentiation (GO:0009913)	208	9	5.11	+	1.76	0.107	1.0	GO:0009913
regulation of protein serine/threonine kinase activity (GO:0071900)	185	8	4.55	+	1.76	0.143	1.0	GO:0071900
negative regulation of canonical Wnt signaling pathway (GO:0090090)	139	6	3.42	+	1.76	0.16	1.0	GO:0090090
positive regulation of peptide secretion (GO:0002793)	116	5	2.85	+	1.75	0.213	1.0	GO:0002793
protein dephosphorylation (GO:0006470)	93	4	2.29	+	1.75	0.294	1.0	GO:0006470
monosaccharide metabolic process (GO:0005996)	186	8	4.57	+	1.75	0.144	1.0	GO:0005996
hexose metabolic process (GO:0019318)	163	7	4.01	+	1.75	0.125	1.0	GO:0019318
nephron epithelium morphogenesis (GO:0072088)	70	3	1.72	+	1.74	0.247	1.0	GO:0072088
negative regulation of transferase activity (GO:0051348)	140	6	3.44	+	1.74	0.162	1.0	GO:0051348
positive regulation of cell killing (GO:0031343)	70	3	1.72	+	1.74	0.247	1.0	GO:0031343
circadian rhythm (GO:0007623)	140	6	3.44	+	1.74	0.162	1.0	GO:0007623
regulation of protein localization to plasma membrane (GO:1903076)	117	5	2.88	+	1.74	0.216	1.0	GO:1903076
regulation of mitochondrion organization (GO:0010821)	117	5	2.88	+	1.74	0.216	1.0	GO:0010821
extracellular matrix organization (GO:0030198)	281	12	6.91	+	1.74	0.0755	1.0	GO:0030198
extracellular structure organization (GO:0043062)	282	12	6.93	+	1.73	0.076	1.0	GO:0043062
striated muscle cell development (GO:0055002)	141	6	3.47	+	1.73	0.164	1.0	GO:0055002
developmental growth involved in morphogenesis (GO:0060560)	141	6	3.47	+	1.73	0.164	1.0	GO:0060560
regulation of neutrophil migration (GO:1902622)	47	2	1.16	+	1.73	0.322	1.0	GO:1902622
catecholamine metabolic process (GO:0006584)	47	2	1.16	+	1.73	0.322	1.0	GO:0006584
peptidyl-threonine modification (GO:0018210)	47	2	1.16	+	1.73	0.322	1.0	GO:0018210
mitochondrial electron transport, NADH to ubiquinone (GO:0006120)	47	2	1.16	+	1.73	0.322	1.0	GO:0006120
regulation of muscle organ development (GO:0048634)	47	2	1.16	+	1.73	0.322	1.0	GO:0048634
sulfur compound catabolic process (GO:0044273)	47	2	1.16	+	1.73	0.322	1.0	GO:0044273
catechol-containing compound metabolic process (GO:0009712)	47	2	1.16	+	1.73	0.322	1.0	GO:0009712
mRNA transcription by RNA polymerase II (GO:0042789)	47	2	1.16	+	1.73	0.322	1.0	GO:0042789
fatty acid transport (GO:0015908)	94	4	2.31	+	1.73	0.297	1.0	GO:0015908
regulation of cellular pH (GO:0030641)	94	4	2.31	+	1.73	0.297	1.0	GO:0030641
ventricular cardiac muscle tissue morphogenesis (GO:0055010)	47	2	1.16	+	1.73	0.322	1.0	GO:0055010
coronary vasculature development (GO:0060976)	47	2	1.16	+	1.73	0.322	1.0	GO:0060976
extracellular matrix disassembly (GO:0022617)	47	2	1.16	+	1.73	0.322	1.0	GO:0022617
striated muscle tissue development (GO:0014706)	330	14	8.11	+	1.73	0.0459	1.0	GO:0014706
external encapsulating structure organization (GO:0045229)	283	12	6.96	+	1.72	0.0765	1.0	GO:0045229
regulation of secretion by cell (GO:1903530)	566	24	13.92	+	1.72	0.0121	1.0	GO:1903530
disruption of anatomical structure in another organism (GO:0141060)	118	5	2.9	+	1.72	0.218	1.0	GO:0141060
receptor internalization (GO:0031623)	71	3	1.75	+	1.72	0.254	1.0	GO:0031623
regulation of postsynaptic membrane neurotransmitter receptor levels (GO:0099072)	71	3	1.75	+	1.72	0.254	1.0	GO:0099072
positive regulation of production of molecular mediator of immune response (GO:0002702)	142	6	3.49	+	1.72	0.167	1.0	GO:0002702
heart development (GO:0007507)	568	24	13.97	+	1.72	0.0123	1.0	GO:0007507
regulation of muscle contraction (GO:0006937)	166	7	4.08	+	1.72	0.132	1.0	GO:0006937
ribose phosphate biosynthetic process (GO:0046390)	166	7	4.08	+	1.72	0.132	1.0	GO:0046390
regulation of T cell differentiation (GO:0045580)	190	8	4.67	+	1.71	0.148	1.0	GO:0045580
skin epidermis development (GO:0098773)	119	5	2.93	+	1.71	0.221	1.0	GO:0098773
purine ribonucleotide biosynthetic process (GO:0009152)	143	6	3.52	+	1.71	0.169	1.0	GO:0009152
regulation of secretion (GO:0051046)	620	26	15.24	+	1.71	0.00796	1.0	GO:0051046
localization within membrane (GO:0051668)	551	23	13.55	+	1.70	0.0164	1.0	GO:0051668
positive regulation of Notch signaling pathway (GO:0045747)	48	2	1.18	+	1.69	0.331	1.0	GO:0045747
regulation of systemic arterial blood pressure mediated by a chemical signal (GO:0003044)	48	2	1.18	+	1.69	0.331	1.0	GO:0003044
regulation of T-helper cell differentiation (GO:0045622)	48	2	1.18	+	1.69	0.331	1.0	GO:0045622
type I interferon-mediated signaling pathway (GO:0060337)	48	2	1.18	+	1.69	0.331	1.0	GO:0060337
regulation of T cell mediated cytotoxicity (GO:0001914)	48	2	1.18	+	1.69	0.331	1.0	GO:0001914
nephron morphogenesis (GO:0072028)	72	3	1.77	+	1.69	0.261	1.0	GO:0072028
modulation by host of viral process (GO:0044788)	48	2	1.18	+	1.69	0.331	1.0	GO:0044788
positive regulation of chemokine production (GO:0032722)	72	3	1.77	+	1.69	0.261	1.0	GO:0032722
intermediate filament cytoskeleton organization (GO:0045104)	96	4	2.36	+	1.69	0.302	1.0	GO:0045104
regulation of synaptic vesicle exocytosis (GO:2000300)	48	2	1.18	+	1.69	0.331	1.0	GO:2000300
genitalia development (GO:0048806)	48	2	1.18	+	1.69	0.331	1.0	GO:0048806
regulation of spindle organization (GO:0090224)	48	2	1.18	+	1.69	0.331	1.0	GO:0090224
platelet aggregation (GO:0070527)	48	2	1.18	+	1.69	0.331	1.0	GO:0070527
phosphatidylinositol 3-kinase/protein kinase B signal transduction (GO:0043491)	72	3	1.77	+	1.69	0.261	1.0	GO:0043491
L-amino acid biosynthetic process (GO:0170034)	48	2	1.18	+	1.69	0.331	1.0	GO:0170034
pancreas development (GO:0031016)	72	3	1.77	+	1.69	0.261	1.0	GO:0031016
membrane lipid catabolic process (GO:0046466)	48	2	1.18	+	1.69	0.331	1.0	GO:0046466
receptor localization to synapse (GO:0097120)	48	2	1.18	+	1.69	0.331	1.0	GO:0097120
regulation of cartilage development (GO:0061035)	72	3	1.77	+	1.69	0.261	1.0	GO:0061035
cellular response to dopamine (GO:1903351)	48	2	1.18	+	1.69	0.331	1.0	GO:1903351
embryo implantation (GO:0007566)	48	2	1.18	+	1.69	0.331	1.0	GO:0007566
double-strand break repair via homologous recombination (GO:0000724)	120	5	2.95	+	1.69	0.224	1.0	GO:0000724
regulation of developmental growth (GO:0048638)	312	13	7.67	+	1.69	0.062	1.0	GO:0048638
nucleotide biosynthetic process (GO:0009165)	216	9	5.31	+	1.69	0.116	1.0	GO:0009165
regulation of nucleocytoplasmic transport (GO:0046822)	120	5	2.95	+	1.69	0.224	1.0	GO:0046822
metal ion transport (GO:0030001)	653	27	16.06	+	1.68	0.00942	1.0	GO:0030001
negative regulation of kinase activity (GO:0033673)	121	5	2.98	+	1.68	0.227	1.0	GO:0033673
positive regulation of T cell differentiation (GO:0045582)	121	5	2.98	+	1.68	0.227	1.0	GO:0045582
defense response to Gram-positive bacterium (GO:0050830)	121	5	2.98	+	1.68	0.227	1.0	GO:0050830
antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	121	5	2.98	+	1.68	0.227	1.0	GO:0061844
stem cell population maintenance (GO:0019827)	121	5	2.98	+	1.68	0.227	1.0	GO:0019827
intermediate filament-based process (GO:0045103)	97	4	2.38	+	1.68	0.305	1.0	GO:0045103
negative regulation of autophagy (GO:0010507)	97	4	2.38	+	1.68	0.305	1.0	GO:0010507
regulation of response to wounding (GO:1903034)	170	7	4.18	+	1.67	0.203	1.0	GO:1903034
regulation of mRNA stability (GO:0043488)	170	7	4.18	+	1.67	0.203	1.0	GO:0043488
regulation of system process (GO:0044057)	559	23	13.74	+	1.67	0.0173	1.0	GO:0044057
proton motive force-driven ATP synthesis (GO:0015986)	73	3	1.79	+	1.67	0.429	1.0	GO:0015986
renal tubule morphogenesis (GO:0061333)	73	3	1.79	+	1.67	0.429	1.0	GO:0061333
ventricular septum development (GO:0003281)	73	3	1.79	+	1.67	0.429	1.0	GO:0003281
regulation of alpha-beta T cell activation (GO:0046634)	122	5	3.0	+	1.67	0.23	1.0	GO:0046634
muscle organ development (GO:0007517)	318	13	7.82	+	1.66	0.0662	1.0	GO:0007517
response to molecule of bacterial origin (GO:0002237)	343	14	8.43	+	1.66	0.0744	1.0	GO:0002237
negative regulation of catalytic activity (GO:0043086)	245	10	6.02	+	1.66	0.0974	1.0	GO:0043086
positive regulation of hormone secretion (GO:0046887)	147	6	3.61	+	1.66	0.18	1.0	GO:0046887
cerebral cortex cell migration (GO:0021795)	49	2	1.2	+	1.66	0.34	1.0	GO:0021795
regulation of cell adhesion mediated by integrin (GO:0033628)	49	2	1.2	+	1.66	0.34	1.0	GO:0033628
hexose catabolic process (GO:0019320)	49	2	1.2	+	1.66	0.34	1.0	GO:0019320
hexose biosynthetic process (GO:0019319)	49	2	1.2	+	1.66	0.34	1.0	GO:0019319
positive regulation of double-strand break repair (GO:2000781)	98	4	2.41	+	1.66	0.308	1.0	GO:2000781
positive regulation of stem cell population maintenance (GO:1902459)	49	2	1.2	+	1.66	0.34	1.0	GO:1902459
regulation of inflammasome-mediated signaling pathway (GO:0141085)	49	2	1.2	+	1.66	0.34	1.0	GO:0141085
morphogenesis of a polarized epithelium (GO:0001738)	49	2	1.2	+	1.66	0.34	1.0	GO:0001738
multi-organism reproductive process (GO:0044703)	196	8	4.82	+	1.66	0.156	1.0	GO:0044703
positive regulation of cell division (GO:0051781)	98	4	2.41	+	1.66	0.308	1.0	GO:0051781
cellular response to type I interferon (GO:0071357)	49	2	1.2	+	1.66	0.34	1.0	GO:0071357
regulation of Ras protein signal transduction (GO:0046578)	49	2	1.2	+	1.66	0.34	1.0	GO:0046578
cellular process involved in reproduction in multicellular organism (GO:0022412)	417	17	10.25	+	1.66	0.0373	1.0	GO:0022412
protein transmembrane transport (GO:0071806)	74	3	1.82	+	1.65	0.432	1.0	GO:0071806
viral gene expression (GO:0019080)	74	3	1.82	+	1.65	0.432	1.0	GO:0019080
regulation of cardiac muscle contraction (GO:0055117)	74	3	1.82	+	1.65	0.432	1.0	GO:0055117
regulation of cellular response to insulin stimulus (GO:1900076)	74	3	1.82	+	1.65	0.432	1.0	GO:1900076
positive regulation of interleukin-6 production (GO:0032755)	99	4	2.43	+	1.64	0.311	1.0	GO:0032755
axis specification (GO:0009798)	99	4	2.43	+	1.64	0.311	1.0	GO:0009798
chloride transport (GO:0006821)	124	5	3.05	+	1.64	0.236	1.0	GO:0006821
response to amino acid (GO:0043200)	124	5	3.05	+	1.64	0.236	1.0	GO:0043200
negative regulation of cell development (GO:0010721)	273	11	6.71	+	1.64	0.11	1.0	GO:0010721
monoatomic cation transmembrane transport (GO:0098655)	698	28	17.16	+	1.63	0.0121	1.0	GO:0098655
muscle tissue development (GO:0060537)	349	14	8.58	+	1.63	0.0771	1.0	GO:0060537
mitochondrial gene expression (GO:0140053)	150	6	3.69	+	1.63	0.189	1.0	GO:0140053
positive regulation of protein secretion (GO:0050714)	150	6	3.69	+	1.63	0.189	1.0	GO:0050714
CD4-positive, alpha-beta T cell activation (GO:0035710)	75	3	1.84	+	1.63	0.435	1.0	GO:0035710
regulation of D-glucose transmembrane transport (GO:0010827)	75	3	1.84	+	1.63	0.435	1.0	GO:0010827
body fluid secretion (GO:0007589)	75	3	1.84	+	1.63	0.435	1.0	GO:0007589
negative regulation of osteoblast differentiation (GO:0045668)	50	2	1.23	+	1.63	0.349	1.0	GO:0045668
positive regulation of transcription elongation by RNA polymerase II (GO:0032968)	50	2	1.23	+	1.63	0.349	1.0	GO:0032968
transforming growth factor beta receptor superfamily signaling pathway (GO:0141091)	175	7	4.3	+	1.63	0.21	1.0	GO:0141091
maintenance of cell number (GO:0098727)	125	5	3.07	+	1.63	0.239	1.0	GO:0098727
