Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	GOID	Count
Positive Regulation of Cytokine Production (GO:0001819)	9/325	0.4252217673826658	0.6584049212094298	0	0	1.112789708422491	0.9515959326527976	SCAMP5;MAVS;NLRP9;DHX9;IL26;DDIT3;PLCG2;IL18;HTR2B	GO:0001819	9
Cell-Cell Adhesion via Plasma-Membrane Adhesion Molecules (GO:0098742)	5/171	0.425602818167362	0.6584049212094298	0	0	1.1764634294754777	1.0049923779830487	ITGB1;CEACAM5;DCHS1;CLDN16;PVR	GO:0098742	5
ERBB Signaling Pathway (GO:0038127)	2/58	0.4274492922819714	0.6584049212094298	0	0	1.3944348823866897	1.1851575544562791	CTNNB1;NRG1	GO:0038127	2
Regulation of Mitotic Nuclear Division (GO:0007088)	2/58	0.4274492922819714	0.6584049212094298	0	0	1.3944348823866897	1.1851575544562791	EDN3;KIF20B	GO:0007088	2
Regulation of Multicellular Organismal Development (GO:2000026)	2/58	0.4274492922819714	0.6584049212094298	0	0	1.3944348823866897	1.1851575544562791	ING5;SGF29	GO:2000026	2
Regulation of Myoblast Differentiation (GO:0045661)	2/58	0.4274492922819714	0.6584049212094298	0	0	1.3944348823866897	1.1851575544562791	ANKRD2;RBM24	GO:0045661	2
Sterol Metabolic Process (GO:0016125)	2/58	0.4274492922819714	0.6584049212094298	0	0	1.3944348823866897	1.1851575544562791	APOE;PPARD	GO:0016125	2
Muscle Organ Development (GO:0007517)	2/58	0.4274492922819714	0.6584049212094298	0	0	1.3944348823866897	1.1851575544562791	MEF2A;SGCG	GO:0007517	2
Purine Ribonucleotide Metabolic Process (GO:0009150)	2/58	0.4274492922819714	0.6584049212094298	0	0	1.3944348823866897	1.1851575544562791	MFN1;AMPD1	GO:0009150	2
Regulation of Calcium Ion Transport (GO:0051924)	2/58	0.4274492922819714	0.6584049212094298	0	0	1.3944348823866897	1.1851575544562791	CAMK2A;CTNNB1	GO:0051924	2
B Cell Activation (GO:0042113)	3/96	0.4318477987764615	0.6646496599610487	0	0	1.259622249626793	1.05768221856858	ITGB1;IFNA2;PLCG2	GO:0042113	3
Regulation of Signal Transduction (GO:0009966)	6/211	0.4330078045719356	0.6646496599610487	0	0	1.1431815937592575	0.956842452938978	SASH3;GALNT11;INTU;MDFIC;FRMPD1;RFNG	GO:0009966	6
Regulation of Angiogenesis (GO:0045765)	6/211	0.4330078045719356	0.6646496599610487	0	0	1.1431815937592575	0.956842452938978	ITGB1;SEMA6A;PDE3B;CTNNB1;MTDH;HTATIP2	GO:0045765	6
Cellular Response to Cytokine Stimulus (GO:0071345)	8/289	0.4354057032723739	0.6646496599610487	0	0	1.112114110464948	0.9246973390823824	IL4R;IL36B;CHUK;IL10RB;CAMK2A;IL18;NPNT;RBMX	GO:0071345	8
Regulation of Embryonic Development (GO:0045995)	2/59	0.436025821463247	0.6646496599610487	0	0	1.3699006552525892	1.137091263484176	SGF29;SEPTIN7	GO:0045995	2
Response to Light Stimulus (GO:0009416)	2/59	0.436025821463247	0.6646496599610487	0	0	1.3699006552525892	1.137091263484176	OPN1MW3;ERCC5	GO:0009416	2
Proton Motive Force-Driven ATP Synthesis (GO:0015986)	2/59	0.436025821463247	0.6646496599610487	0	0	1.3699006552525892	1.137091263484176	NDUFA10;NDUFS4	GO:0015986	2
Regulation of Bone Mineralization (GO:0030500)	2/59	0.436025821463247	0.6646496599610487	0	0	1.3699006552525892	1.137091263484176	ACVR2A;BMPR1A	GO:0030500	2
Mitochondrion Organization (GO:0007005)	4/135	0.43746801455021	0.6646496599610487	0	0	1.1923787244521054	0.9858011201433984	MEF2A;MFN1;LRIG3;MCL1	GO:0007005	4
Regulation of Protein Localization (GO:0032880)	3/97	0.4384603644337263	0.6646496599610487	0	0	1.2461577978509355	1.0274394839458283	RABGAP1L;CTNNB1;PICALM	GO:0032880	3
Regulation of TORC1 Signaling (GO:1903432)	3/97	0.4384603644337263	0.6646496599610487	0	0	1.2461577978509355	1.0274394839458283	OTUD5;RPS6KB1;LAMTOR2	GO:1903432	3
Neuron Migration (GO:0001764)	2/60	0.4445323414545099	0.6661888905852854	0	0	1.3462124359506993	1.0914181299737915	SEPTIN14;SEPTIN4	GO:0001764	2
Oxidative Phosphorylation (GO:0006119)	2/60	0.4445323414545099	0.6661888905852854	0	0	1.3462124359506993	1.0914181299737915	NDUFA10;NDUFS4	GO:0006119	2
Protein Targeting to Mitochondrion (GO:0006626)	2/60	0.4445323414545099	0.6661888905852854	0	0	1.3462124359506993	1.0914181299737915	DNAJC19;GRPEL1	GO:0006626	2
Regulation of SMAD Protein Signal Transduction (GO:0060390)	2/60	0.4445323414545099	0.6661888905852854	0	0	1.3462124359506993	1.0914181299737915	ACVR2A;BMPR1A	GO:0060390	2
Cellular Response to Transforming Growth Factor Beta Stimulus (GO:0071560)	3/98	0.4450435426086273	0.6661888905852854	0	0	1.2329768082177277	0.9981972520270866	ITGB1;GDF9;BMPR1A	GO:0071560	3
Defense Response to Gram-positive Bacterium (GO:0050830)	3/98	0.4450435426086273	0.6661888905852854	0	0	1.2329768082177277	0.9981972520270866	CASP4;IL18;HAMP	GO:0050830	3
Positive Regulation of Hydrolase Activity (GO:0051345)	3/98	0.4450435426086273	0.6661888905852854	0	0	1.2329768082177277	0.9981972520270866	ITGB1;ALS2;CHP2	GO:0051345	3
Positive Regulation of Supramolecular Fiber Organization (GO:1902905)	3/98	0.4450435426086273	0.6661888905852854	0	0	1.2329768082177277	0.9981972520270866	PSRC1;NAV3;APOE	GO:1902905	3
Positive Regulation of Cold-Induced Thermogenesis (GO:0120162)	3/99	0.4515960478116271	0.6699455112921536	0	0	1.2200704225352113	0.9699159654939634	DYNC1H1;IL4R;IL18	GO:0120162	3
Phospholipid Transport (GO:0015914)	2/61	0.4529669891745948	0.6699455112921536	0	0	1.3233272071336193	1.0479904918092324	ATP8B2;APOE	GO:0015914	2
post-Golgi Vesicle-Mediated Transport (GO:0006892)	2/61	0.4529669891745948	0.6699455112921536	0	0	1.3233272071336193	1.0479904918092324	EXOC5;SCAMP2	GO:0006892	2
Response to UV (GO:0009411)	3/100	0.4581166423834544	0.6723571746032101	0	0	1.2074301478976954	0.9425579466437324	METTL3;ERCC5;IVL	GO:0009411	3
Sensory Perception of Chemical Stimulus (GO:0007606)	3/100	0.4581166423834544	0.6723571746032101	0	0	1.2074301478976954	0.9425579466437324	GNAL;OBP2A;OR5AN1	GO:0007606	3
Monoatomic Ion Transport (GO:0006811)	3/100	0.4581166423834544	0.6723571746032101	0	0	1.2074301478976954	0.9425579466437324	SLC9A2;CHRNA3;SLC12A4	GO:0006811	3
Cellular Response to Light Stimulus (GO:0071482)	2/62	0.4613280379591715	0.6764676300858942	0	0	1.3012048192771084	1.0066717864418877	METTL3;OPN1MW3	GO:0071482	2
Cell Surface Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	8/296	0.4618254605135092	0.6764676300858942	0	0	1.084688346883469	0.8379957783568777	DDR1;GH2;EFNB1;CHRNA3;RYK;DOK6;CHN1;NRG1	GO:0007169	8
Cytoplasmic Translation (GO:0002181)	3/101	0.4646041358021239	0.6764676300858942	0	0	1.1950478380487004	0.9160872916034308	RPS4X;RPS19;RPS3A	GO:0002181	3
Sensory Perception of Light Stimulus (GO:0050953)	3/101	0.4646041358021239	0.6764676300858942	0	0	1.1950478380487004	0.9160872916034308	DNAJC19;CRYBB1;CACNA1F	GO:0050953	3
Visual Perception (GO:0007601)	3/101	0.4646041358021239	0.6764676300858942	0	0	1.1950478380487004	0.9160872916034308	DNAJC19;CRYBB1;CACNA1F	GO:0007601	3
Hemopoiesis (GO:0030097)	3/101	0.4646041358021239	0.6764676300858942	0	0	1.1950478380487004	0.9160872916034308	FUT10;PLD4;FSTL3	GO:0030097	3
Intracellular Calcium Ion Homeostasis (GO:0006874)	4/140	0.4650944599387809	0.6764676300858942	0	0	1.1482447817836812	0.8789983220855532	EDN3;HTR2B;ATP13A3;MAIP1	GO:0006874	4
Positive Regulation of Interleukin-8 Production (GO:0032757)	2/63	0.4696138919604554	0.6764676300858942	0	0	1.2798077556126144	0.967335561460036	MAVS;DDIT3	GO:0032757	2
Positive Regulation of Peptidyl-Tyrosine Phosphorylation (GO:0050731)	2/63	0.4696138919604554	0.6764676300858942	0	0	1.2798077556126144	0.967335561460036	IL18;NRG1	GO:0050731	2
Defense Response to Bacterium (GO:0042742)	6/221	0.4769758576874406	0.6801355875383597	0	0	1.0894454382826475	0.8065049122240745	MAVS;RPS19;PRB3;CASP4;IL18;HAMP	GO:0042742	6
Aerobic Electron Transport Chain (GO:0019646)	2/64	0.4778230807331599	0.6801355875383597	0	0	1.2591009198082652	0.9298645871576392	NDUFA10;NDUFS4	GO:0019646	2
Granulocyte Chemotaxis (GO:0071621)	2/64	0.4778230807331599	0.6801355875383597	0	0	1.2591009198082652	0.9298645871576392	EDN3;CXCL5	GO:0071621	2
Positive Regulation of Neurogenesis (GO:0050769)	2/64	0.4778230807331599	0.6801355875383597	0	0	1.2591009198082652	0.9298645871576392	NUMB;CTNNB1	GO:0050769	2
Protein N-linked Glycosylation (GO:0006487)	2/64	0.4778230807331599	0.6801355875383597	0	0	1.2591009198082652	0.9298645871576392	MGAT4A;PMM2	GO:0006487	2
Regulation of Intracellular Signal Transduction (GO:1902531)	8/302	0.4842769291792849	0.6816335210378673	0	0	1.0622200099552015	0.7702139958509946	SASH3;PTPMT1;CHN1;PDE3B;PLCG2;PTEN;RPF2;DEF6	GO:1902531	8
Regulation of ERK1 and ERK2 Cascade (GO:0070372)	6/223	0.485658240141715	0.6816335210378673	0	0	1.079292524114256	0.7795191464594402	SEMA6A;IL26;HTR2B;NRG1;APOE;NPNT	GO:0070372	6
Regulation of Phosphorylation (GO:0042325)	2/65	0.48595425402499	0.6816335210378673	0	0	1.239051443870721	0.8941500591286389	KDM4D;NDUFS4	GO:0042325	2
Glycerophospholipid Metabolic Process (GO:0006650)	2/65	0.48595425402499	0.6816335210378673	0	0	1.239051443870721	0.8941500591286389	ABHD3;PLCG2	GO:0006650	2
Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775)	2/65	0.48595425402499	0.6816335210378673	0	0	1.239051443870721	0.8941500591286389	NDUFA10;NDUFS4	GO:0042775	2
Negative Regulation of NF-kappaB Transcription Factor Activity (GO:0032088)	2/65	0.48595425402499	0.6816335210378673	0	0	1.239051443870721	0.8941500591286389	CHUK;COMMD7	GO:0032088	2
Pattern Recognition Receptor Signaling Pathway (GO:0002221)	2/65	0.48595425402499	0.6816335210378673	0	0	1.239051443870721	0.8941500591286389	MAVS;PLCG2	GO:0002221	2
Calcium Ion Homeostasis (GO:0055074)	3/105	0.4902008924525257	0.6816335210378673	0	0	1.1479465025446798	0.8184169649466546	EDN3;HTR2B;ATP13A3	GO:0055074	3
Regulation of miRNA Transcription (GO:1902893)	2/66	0.4940061765942728	0.6816335210378673	0	0	1.2196285140562249	0.8600908809629948	MYCN;PPARD	GO:1902893	2
Regulation of Type I Interferon Production (GO:0032479)	2/66	0.4940061765942728	0.6816335210378673	0	0	1.2196285140562249	0.8600908809629948	OTUD5;MAVS	GO:0032479	2
Negative Regulation of Viral Process (GO:0048525)	2/66	0.4940061765942728	0.6816335210378673	0	0	1.2196285140562249	0.8600908809629948	MAVS;ARK2N	GO:0048525	2
mRNA Processing (GO:0006397)	6/226	0.49859573354804	0.6855691336285551	0	0	1.064409274935591	0.7407859221861234	NCBP2L;HNRNPF;METTL3;KCNN4;CRNKL1;RBMX	GO:0006397	6
Negative Regulation of Cell Adhesion (GO:0007162)	2/67	0.5019777233846834	0.6893489795282727	0	0	1.2008032128514057	0.8275930171278146	SEMA6A;PDE3B	GO:0007162	2
Regulation of Cellular Localization (GO:0060341)	2/67	0.5019777233846834	0.6893489795282727	0	0	1.2008032128514057	0.8275930171278146	RABGAP1L;PICALM	GO:0060341	2
Positive Regulation of Metabolic Process (GO:0009893)	4/147	0.5029167460190818	0.6896670536478456	0	0	1.0916422287390029	0.7503191489509898	DYNC1H1;IL4R;IL10RB;IL18	GO:0009893	4
Regulation of Cold-Induced Thermogenesis (GO:0120161)	4/148	0.5082257213520626	0.6896670536478456	0	0	1.084005376344086	0.7336869217135973	DYNC1H1;IL4R;DDIT3;IL18	GO:0120161	4
Action Potential (GO:0001508)	2/68	0.5098678748711668	0.6910343693026766	0	0	1.1825483753194597	0.7965689086667087	KCNQ1;KCNA7	GO:0001508	2
Cholesterol Metabolic Process (GO:0008203)	2/68	0.5098678748711668	0.6910343693026766	0	0	1.1825483753194597	0.7965689086667087	APOE;PPARD	GO:0008203	2
Regulation of Translational Initiation (GO:0006446)	2/69	0.5176757123539347	0.6996057721638542	0	0	1.1648384583108553	0.7669369452962204	RPS6KB1;EIF4G2	GO:0006446	2
Glycerophospholipid Biosynthetic Process (GO:0046474)	3/110	0.5213279209858358	0.7004520993463449	0	0	1.0940220763835349	0.7126197550305551	PITPNM2;PLCG2;PTEN	GO:0046474	3
Negative Regulation of Cytokine Production (GO:0001818)	5/191	0.5216406359686737	0.7004520993463449	0	0	1.0488758553274682	0.6825836164899578	OTUD5;NAV3;DDIT3;IFNA2;PDCD4	GO:0001818	5
Positive Regulation of GTPase Activity (GO:0043547)	3/111	0.5274287408162633	0.7031882741821934	0	0	1.083836351441985	0.6933751054269457	ITGB1;RALGAPB;ALS2	GO:0043547	3
Positive Regulation of Cellular Component Organization (GO:0051130)	3/111	0.5274287408162633	0.7031882741821934	0	0	1.083836351441985	0.6933751054269457	HAS3;NRG1;APOE	GO:0051130	3
Regulation of G1/S Transition of Mitotic Cell Cycle (GO:2000045)	3/111	0.5274287408162633	0.7031882741821934	0	0	1.083836351441985	0.6933751054269457	BCL7B;PTEN;MNAT1	GO:2000045	3
Axon Guidance (GO:0007411)	4/152	0.5292001078705473	0.7031882741821934	0	0	1.0544899738448126	0.6710654434113377	EFNB1;SEMA6A;RYK;CHN1	GO:0007411	4
Positive Regulation of Gene Expression (GO:0010628)	11/436	0.5306703400633729	0.7031882741821934	0	0	1.0096234812943583	0.6397118542020818	SCAMP5;RPS4X;MYCN;RPS6KB1;IL26;METTL3;PLCG2;HTR2B;ADTRP;RBM24;BMPR1A	GO:0010628	11
Response to Ionizing Radiation (GO:0010212)	2/71	0.533041249161984	0.7031882741821934	0	0	1.1309586170770036	0.7115499281407862	KDM4D;AEN	GO:0010212	2
Phagocytosis (GO:0006909)	2/71	0.533041249161984	0.7031882741821934	0	0	1.1309586170770036	0.7115499281407862	ITGB1;PLD4	GO:0006909	2
Positive Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	2/71	0.533041249161984	0.7031882741821934	0	0	1.1309586170770036	0.7115499281407862	KEAP1;HAMP	GO:0032436	2
Positive Regulation of Protein Polymerization (GO:0032273)	2/71	0.533041249161984	0.7031882741821934	0	0	1.1309586170770036	0.7115499281407862	PSRC1;NAV3	GO:0032273	2
Protein Modification by Small Protein Conjugation (GO:0032446)	8/316	0.5356031803282744	0.7061402704327976	0	0	1.0131981839298911	0.6326021682189548	RANBP2;FBXO2;HLTF;KCTD13;KEAP1;FBXL5;CCAR1;RNF220	GO:0032446	8
Regulation of Protein Ubiquitination (GO:0031396)	3/113	0.5394997735140855	0.7070498097069471	0	0	1.064020486555698	0.6566207831110235	HUWE1;CTNNB1;SEPTIN4	GO:0031396	3
Mitotic Cell Cycle Phase Transition (GO:0044772)	3/113	0.5394997735140855	0.7070498097069471	0	0	1.064020486555698	0.6566207831110235	RPS6KB1;CAMK2A;CDC25A	GO:0044772	3
Negative Regulation of Response to External Stimulus (GO:0032102)	4/154	0.5395222877080957	0.7070498097069471	0	0	1.0403225806451613	0.6419530859066123	PCBP2;PTEN;APOE;PPARD	GO:0032102	4
Regulation of Programmed Cell Death (GO:0043067)	5/195	0.5400553403402075	0.7070498097069471	0	0	1.026581605528974	0.6324601554543564	MORF4L1;ANP32A;SEPTIN4;HTATIP2;MCL1	GO:0043067	5
Monocarboxylic Acid Transport (GO:0015718)	2/72	0.5405975770602098	0.7070498097069471	0	0	1.114744693057946	0.6856573074850394	CRABP1;PPARD	GO:0015718	2
Negative Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001237)	2/72	0.5405975770602098	0.7070498097069471	0	0	1.114744693057946	0.6856573074850394	NRG1;MCL1	GO:2001237	2
Regulation of Interleukin-6 Production (GO:0032675)	3/114	0.5454686522317513	0.7084261923439203	0	0	1.0543803360704769	0.639070403793197	MAVS;DHX9;PLCG2	GO:0032675	3
Embryonic Organ Development (GO:0048568)	2/73	0.548068839980631	0.7105321032606039	0	0	1.0989874992929465	0.6608809457387466	PBX3;BMPR1A	GO:0048568	2
Negative Regulation of Cellular Response to Growth Factor Stimulus (GO:0090288)	2/73	0.548068839980631	0.7105321032606039	0	0	1.0989874992929465	0.6608809457387466	CHRDL1;FSTL3	GO:0090288	2
Regulation of MAP Kinase Activity (GO:0043405)	2/73	0.548068839980631	0.7105321032606039	0	0	1.0989874992929465	0.6608809457387466	EDN3;APOE	GO:0043405	2
Negative Regulation of Growth (GO:0045926)	3/115	0.5513922772104151	0.7116932740553985	0	0	1.0449123311296349	0.6220454916086094	ING5;PSRC1;ESR2	GO:0045926	3
Positive Regulation of MAPK Cascade (GO:0043410)	9/362	0.553902895552305	0.7116932740553985	0	0	0.994230425275353	0.5873574184581608	EDN3;IL26;RYK;PLCG2;HTR2B;NRG1;APOE;NPNT;AVPI1	GO:0043410	9
Antimicrobial Humoral Immune Response Mediated by Antimicrobial Peptide (GO:0061844)	3/116	0.5572700711982903	0.7127035907632862	0	0	1.0356119014974805	0.6055277562228902	RPS19;HAMP;CXCL5	GO:0061844	3
Protein Complex Oligomerization (GO:0051259)	3/116	0.5572700711982903	0.7127035907632862	0	0	1.0356119014974805	0.6055277562228902	FKRP;ALS2;RBMX	GO:0051259	3
Regulation of DNA Metabolic Process (GO:0051052)	3/116	0.5572700711982903	0.7127035907632862	0	0	1.0356119014974805	0.6055277562228902	ING5;ENY2;SGF29	GO:0051052	3
Chromatin Organization (GO:0006325)	8/323	0.5605389803241774	0.7164635558368887	0	0	0.9903213317847464	0.5732539333181571	ING5;PHC1;KDM4D;DHX9;BICRAL;PCBP2;BCL7B;H3C7	GO:0006325	8
Axonogenesis (GO:0007409)	5/200	0.5626004121727441	0.7176106284319038	0	0	1.0	0.5751856503053476	EFNB1;SEMA6A;RYK;PTEN;APBB1	GO:0007409	5
Transcription by RNA Polymerase II (GO:0006366)	5/200	0.5626004121727441	0.7176106284319038	0	0	1.0	0.5751856503053476	NCOA2;HLTF;MNAT1;GTF2H4;RBMX	GO:0006366	5
Regulation of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032)	2/75	0.5627543403864517	0.7176106284319038	0	0	1.0687682235792486	0.614447769307057	INTU;RAB5A	GO:0120032	2
Positive Regulation of Protein Serine/Threonine Kinase Activity (GO:0071902)	2/75	0.5627543403864517	0.7176106284319038	0	0	1.0687682235792486	0.614447769307057	PSRC1;EDN3	GO:0071902	2
Cytoskeleton Organization (GO:0007010)	3/117	0.5631014915681113	0.7176331472412794	0	0	1.0264746372974691	0.5894996602341879	SEMA6A;DPYSL2;APOE	GO:0007010	3
Regulation of Translation (GO:0006417)	5/201	0.5670425168236146	0.7184517752424855	0	0	0.994846423417852	0.5643972603046585	RPS4X;RPS6KB1;DHX9;METTL3;EIF4G2	GO:0006417	5
Regulation of Cell Differentiation (GO:0045595)	5/201	0.5670425168236146	0.7184517752424855	0	0	0.994846423417852	0.5643972603046585	EDN3;BICRAL;BCL7B;CTNNB1;INSM1	GO:0045595	5
Lymphocyte Differentiation (GO:0030098)	2/76	0.5699678510175187	0.7209001042486386	0	0	1.054271138608488	0.5926852162614815	ITGB1;PLCG2	GO:0030098	2
Negative Regulation of Supramolecular Fiber Organization (GO:1902904)	2/76	0.5699678510175187	0.7209001042486386	0	0	1.054271138608488	0.5926852162614815	NAV3;CHADL	GO:1902904	2
Protein Deubiquitination (GO:0016579)	2/76	0.5699678510175187	0.7209001042486386	0	0	1.054271138608488	0.5926852162614815	OTUB2;OTUD5	GO:0016579	2
Intracellular Protein Transport (GO:0006886)	8/326	0.5710497992783239	0.7218493690239057	0	0	0.9808252799509128	0.5495356687109919	CTSA;NSF;DNAJC19;NAPSA;GRPEL1;NUP155;KPNA7;RAB5A	GO:0006886	8
Ribosome Biogenesis (GO:0042254)	4/161	0.5747138550080921	0.7240968601813706	0	0	0.9935792069036368	0.5503266373365777	RPS4X;RPS19;RPS3A;RPF2	GO:0042254	4
Positive Regulation of Lymphocyte Proliferation (GO:0050671)	2/77	0.5770948361053473	0.7240968601813706	0	0	1.0401606425702812	0.5718269249630072	SASH3;IL18	GO:0050671	2
Regulation of BMP Signaling Pathway (GO:0030510)	2/77	0.5770948361053473	0.7240968601813706	0	0	1.0401606425702812	0.5718269249630072	CHRDL1;FSTL3	GO:0030510	2
Central Nervous System Development (GO:0007417)	7/288	0.5830884493855331	0.7285560006706391	0	0	0.9711260132964707	0.5238412882567663	GRIN2A;NDUFS4;PBX3;PTEN;NCAPG;NRG1;SH3GL2	GO:0007417	7
Negative Regulation of Cell Growth (GO:0030308)	3/121	0.5859537465440404	0.7285560006706391	0	0	0.9914742693448828	0.5299572973279341	PSRC1;OSTN;ESR2	GO:0030308	3
Negative Regulation of Defense Response (GO:0031348)	3/121	0.5859537465440404	0.7285560006706391	0	0	0.9914742693448828	0.5299572973279341	PCBP2;APOE;PPARD	GO:0031348	3
Negative Regulation of Inflammatory Response (GO:0050728)	3/121	0.5859537465440404	0.7285560006706391	0	0	0.9914742693448828	0.5299572973279341	RPS19;APOE;PPARD	GO:0050728	3
Positive Regulation of Growth (GO:0045927)	2/79	0.591088531821221	0.731472058128761	0	0	1.0130391696656758	0.5326453309027681	NRG1;EIF4G2	GO:0045927	2
Positive Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903322)	2/79	0.591088531821221	0.731472058128761	0	0	1.0130391696656758	0.5326453309027681	HUWE1;SEPTIN4	GO:1903322	2
- Reg of Transmembrane Receptor Prot Serine/Threonine Kinase Sgnlng Pway (GO:0090101)	3/122	0.5915463108429369	0.7316228648585557	0	0	0.983091828280608	0.5161382557990384	IGSF1;CHRDL1;FSTL3	GO:0090101	3
Protein-Containing Complex Organization (GO:0043933)	3/123	0.5970899258295942	0.7329981246872674	0	0	0.9748490945674044	0.5027175386652222	DHX9;NCAPG;PICALM	GO:0043933	3
Regulation of Double-Strand Break Repair via Homologous Recombination (GO:0010569)	2/80	0.5979550492708914	0.7329981246872674	0	0	1.0	0.5142396963001198	MORF4L1;HELQ	GO:0010569	2
Response to Tumor Necrosis Factor (GO:0034612)	2/80	0.5979550492708914	0.7329981246872674	0	0	1.0	0.5142396963001198	CHUK;NPNT	GO:0034612	2
Regulation of Mitotic Cell Cycle (GO:0007346)	3/124	0.6025842683865784	0.7377338597785091	0	0	0.9667426043866504	0.4896819647900232	NEK9;RPS6KB1;KIF20B	GO:0007346	3
Wound Healing (GO:0042060)	2/81	0.6047346486005095	0.7391201260672895	0	0	0.9872909358954808	0.4965732935514093	FUT10;NRG1	GO:0042060	2
Negative Regulation of Cell Cycle (GO:0045786)	2/81	0.6047346486005095	0.7391201260672895	0	0	0.9872909358954808	0.4965732935514093	PTEN;NR2F2	GO:0045786	2
Protein Modification by Small Protein Removal (GO:0070646)	2/81	0.6047346486005095	0.7391201260672895	0	0	0.9872909358954808	0.4965732935514093	OTUB2;OTUD5	GO:0070646	2
Response to Insulin (GO:0032868)	2/82	0.611427375574375	0.7443760894359914	0	0	0.9748995983935744	0.4796107244338637	RPS6KB1;PDE3B	GO:0032868	2
Positive Regulation of Angiogenesis (GO:0045766)	3/126	0.6134239841513619	0.7447667332567883	0	0	0.9509250625705452	0.4647160584220206	ITGB1;CTNNB1;MTDH	GO:0045766	3
Cytokine-Mediated Signaling Pathway (GO:0019221)	6/255	0.6164447024882072	0.7447667332567883	0	0	0.939027364518804	0.4542889088392877	IL4R;IL36B;CHUK;IL10RB;IL18;COMMD7	GO:0019221	6
Brain Development (GO:0007420)	4/170	0.6176434611449536	0.7447667332567883	0	0	0.9392732219199378	0.4525830834262254	GRIN2A;NDUFS4;PBX3;NRG1	GO:0007420	4
Regulation of Cilium Assembly (GO:1902017)	2/83	0.6180333278447322	0.7447667332567883	0	0	0.9628142198423324	0.4633186175259872	INTU;KIF24	GO:1902017	2
Regulation of Interleukin-8 Production (GO:0032677)	2/83	0.6180333278447322	0.7447667332567883	0	0	0.9628142198423324	0.4633186175259872	MAVS;DDIT3	GO:0032677	2
Negative Regulation of Protein Phosphorylation (GO:0001933)	2/83	0.6180333278447322	0.7447667332567883	0	0	0.9628142198423324	0.4633186175259872	PTEN;INSM1	GO:0001933	2
Protein Tetramerization (GO:0051262)	2/83	0.6180333278447322	0.7447667332567883	0	0	0.9628142198423324	0.4633186175259872	FKRP;KCNN4	GO:0051262	2
Monocarboxylic Acid Metabolic Process (GO:0032787)	3/127	0.6187688494897862	0.7449853809777526	0	0	0.943207632894139	0.4527618308110361	CYP2J2;MGAT4A;PPARD	GO:0032787	3
Positive Regulation of Signal Transduction (GO:0009967)	6/256	0.6202268060980879	0.7463281677799091	0	0	0.9352226720647774	0.4467278619761221	ITGB1;ING5;GRIN2A;PTEN;RSPO1;NEPRO	GO:0009967	6
RNA Biosynthetic Process (GO:0032774)	3/128	0.6240634251777476	0.7500626971038087	0	0	0.9356136820925554	0.4411449132438603	MEF2A;HNRNPF;AEN	GO:0032774	3
+ Reg of Transmembrane Receptor Prot Serine/Threonine Kinase Sgnlng Pway (GO:0090100)	2/84	0.6245526523539249	0.7500626971038087	0	0	0.9510236066216085	0.447665491409703	ACVR2A;BMPR1A	GO:0090100	2
Cellular Response to Oxygen-Containing Compound (GO:1901701)	9/384	0.6247258479040276	0.7500626971038087	0	0	0.9348268839103868	0.4397821737141059	GRIN2A;IL36B;KCNQ1;CASP4;IL18;PDCD4;CFTR;ESR2;CXCL5	GO:1901701	9
Regulation of Cytokine Production (GO:0001817)	4/172	0.6268080323106768	0.7500626971038087	0	0	0.9279953917050692	0.4334805245154036	SCAMP5;IL26;HTR2B;PLD4	GO:0001817	4
Cellular Respiration (GO:0045333)	2/85	0.6309855429295065	0.7522093664479832	0	0	0.9395171045628296	0.432621628396899	NDUFA10;NDUFS4	GO:0045333	2
Long-Chain Fatty Acid Metabolic Process (GO:0001676)	2/85	0.6309855429295065	0.7522093664479832	0	0	0.9395171045628296	0.432621628396899	CYP2J2;ADTRP	GO:0001676	2
Peptidyl-Lysine Modification (GO:0018205)	2/85	0.6309855429295065	0.7522093664479832	0	0	0.9395171045628296	0.432621628396899	RANBP2;IVL	GO:0018205	2
Regulation of Cell Division (GO:0051302)	2/85	0.6309855429295065	0.7522093664479832	0	0	0.9395171045628296	0.432621628396899	HTR2B;SGF29	GO:0051302	2
Regulation of MAPK Cascade (GO:0043408)	6/260	0.6351417559752472	0.7535882811397158	0	0	0.920303484331665	0.4177322555501729	MDFIC;RYK;DUSP13B;PLCG2;SH3GL2;AVPI1	GO:0043408	6
Integrin-Mediated Signaling Pathway (GO:0007229)	2/86	0.6373322377682995	0.7535882811397158	0	0	0.9282845668387836	0.4181589582968967	ITGB1;ITGA10	GO:0007229	2
Regulation of Tumor Necrosis Factor Production (GO:0032680)	3/131	0.6396436458477918	0.755910939043131	0	0	0.9135437625754528	0.4082116048287221	MAVS;DHX9;PLCG2	GO:0032680	3
Calcium Ion Transmembrane Transport (GO:0070588)	2/87	0.6435930169797581	0.7587425852670671	0	0	0.9173163241200094	0.4042509510801428	GRIN2A;CACNA1C	GO:0070588	2
