Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
intermediate filament cytoskeleton organization (GO:0045104)	96	4	2.36	+	1.70	0.302	1.0	GO:0045104
positive regulation of RNA splicing (GO:0033120)	48	2	1.18	+	1.70	0.33	1.0	GO:0033120
vesicle localization (GO:0051648)	192	8	4.71	+	1.70	0.15	1.0	GO:0051648
genitalia development (GO:0048806)	48	2	1.18	+	1.70	0.33	1.0	GO:0048806
axon extension (GO:0048675)	48	2	1.18	+	1.70	0.33	1.0	GO:0048675
negative regulation of cold-induced thermogenesis (GO:0120163)	48	2	1.18	+	1.70	0.33	1.0	GO:0120163
prostate gland development (GO:0030850)	48	2	1.18	+	1.70	0.33	1.0	GO:0030850
negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)	96	4	2.36	+	1.70	0.302	1.0	GO:0030512
negative regulation of phosphorylation (GO:0042326)	120	5	2.94	+	1.70	0.223	1.0	GO:0042326
positive regulation of epithelial cell migration (GO:0010634)	48	2	1.18	+	1.70	0.33	1.0	GO:0010634
membrane lipid catabolic process (GO:0046466)	48	2	1.18	+	1.70	0.33	1.0	GO:0046466
cell differentiation involved in kidney development (GO:0061005)	48	2	1.18	+	1.70	0.33	1.0	GO:0061005
negative regulation of phosphorus metabolic process (GO:0010563)	168	7	4.12	+	1.70	0.2	1.0	GO:0010563
negative regulation of phosphate metabolic process (GO:0045936)	168	7	4.12	+	1.70	0.2	1.0	GO:0045936
regulation of cell growth (GO:0001558)	409	17	10.04	+	1.69	0.0339	1.0	GO:0001558
positive regulation of secretion (GO:0051047)	337	14	8.27	+	1.69	0.0495	1.0	GO:0051047
glycerophospholipid biosynthetic process (GO:0046474)	193	8	4.74	+	1.69	0.151	1.0	GO:0046474
regulation of mononuclear cell migration (GO:0071675)	145	6	3.56	+	1.69	0.174	1.0	GO:0071675
regulation of protein localization to plasma membrane (GO:1903076)	121	5	2.97	+	1.68	0.226	1.0	GO:1903076
hippocampus development (GO:0021766)	97	4	2.38	+	1.68	0.305	1.0	GO:0021766
cell fate specification (GO:0001708)	97	4	2.38	+	1.68	0.305	1.0	GO:0001708
intermediate filament-based process (GO:0045103)	97	4	2.38	+	1.68	0.305	1.0	GO:0045103
hormone secretion (GO:0046879)	97	4	2.38	+	1.68	0.305	1.0	GO:0046879
positive regulation of secretion by cell (GO:1903532)	316	13	7.75	+	1.68	0.0643	1.0	GO:1903532
acute inflammatory response (GO:0002526)	73	3	1.79	+	1.67	0.266	1.0	GO:0002526
developmental growth involved in morphogenesis (GO:0060560)	146	6	3.58	+	1.67	0.177	1.0	GO:0060560
double-strand break repair via homologous recombination (GO:0000724)	122	5	2.99	+	1.67	0.229	1.0	GO:0000724
enzyme-linked receptor protein signaling pathway (GO:0007167)	659	27	16.17	+	1.67	0.00977	1.0	GO:0007167
cell chemotaxis (GO:0060326)	220	9	5.4	+	1.67	0.121	1.0	GO:0060326
mitotic cell cycle phase transition (GO:0044772)	147	6	3.61	+	1.66	0.179	1.0	GO:0044772
leukocyte chemotaxis (GO:0030595)	147	6	3.61	+	1.66	0.179	1.0	GO:0030595
polyol biosynthetic process (GO:0046173)	49	2	1.2	+	1.66	0.339	1.0	GO:0046173
body morphogenesis (GO:0010171)	49	2	1.2	+	1.66	0.339	1.0	GO:0010171
regulation of T-helper cell differentiation (GO:0045622)	49	2	1.2	+	1.66	0.339	1.0	GO:0045622
regulation of cell adhesion mediated by integrin (GO:0033628)	49	2	1.2	+	1.66	0.339	1.0	GO:0033628
negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	98	4	2.4	+	1.66	0.308	1.0	GO:2001237
morphogenesis of a polarized epithelium (GO:0001738)	49	2	1.2	+	1.66	0.339	1.0	GO:0001738
negative regulation of coagulation (GO:0050819)	49	2	1.2	+	1.66	0.339	1.0	GO:0050819
positive regulation of lipid biosynthetic process (GO:0046889)	98	4	2.4	+	1.66	0.308	1.0	GO:0046889
response to cadmium ion (GO:0046686)	49	2	1.2	+	1.66	0.339	1.0	GO:0046686
response to nicotine (GO:0035094)	49	2	1.2	+	1.66	0.339	1.0	GO:0035094
regulation of Ras protein signal transduction (GO:0046578)	49	2	1.2	+	1.66	0.339	1.0	GO:0046578
regulation of adaptive immune response (GO:0002819)	221	9	5.42	+	1.66	0.122	1.0	GO:0002819
cell surface receptor protein tyrosine kinase signaling pathway (GO:0007169)	443	18	10.87	+	1.66	0.0409	1.0	GO:0007169
myeloid leukocyte mediated immunity (GO:0002444)	74	3	1.82	+	1.65	0.431	1.0	GO:0002444
positive regulation of synaptic transmission (GO:0050806)	148	6	3.63	+	1.65	0.182	1.0	GO:0050806
monoatomic anion transmembrane transport (GO:0098656)	148	6	3.63	+	1.65	0.182	1.0	GO:0098656
cranial skeletal system development (GO:1904888)	74	3	1.82	+	1.65	0.431	1.0	GO:1904888
regulation of endothelial cell migration (GO:0010594)	173	7	4.25	+	1.65	0.206	1.0	GO:0010594
mitochondrial respiratory chain complex assembly (GO:0033108)	99	4	2.43	+	1.65	0.311	1.0	GO:0033108
formation of primary germ layer (GO:0001704)	124	5	3.04	+	1.64	0.235	1.0	GO:0001704
positive regulation of mitotic cell cycle (GO:0045931)	124	5	3.04	+	1.64	0.235	1.0	GO:0045931
lymphocyte activation involved in immune response (GO:0002285)	149	6	3.66	+	1.64	0.185	1.0	GO:0002285
positive regulation of supramolecular fiber organization (GO:1902905)	174	7	4.27	+	1.64	0.208	1.0	GO:1902905
biological process involved in interaction with host (GO:0051701)	150	6	3.68	+	1.63	0.188	1.0	GO:0051701
aminoglycan metabolic process (GO:0006022)	75	3	1.84	+	1.63	0.434	1.0	GO:0006022
regulation of coagulation (GO:0050818)	75	3	1.84	+	1.63	0.434	1.0	GO:0050818
positive regulation of phagocytosis (GO:0050766)	75	3	1.84	+	1.63	0.434	1.0	GO:0050766
CD4-positive, alpha-beta T cell activation (GO:0035710)	75	3	1.84	+	1.63	0.434	1.0	GO:0035710
negative regulation of growth (GO:0045926)	225	9	5.52	+	1.63	0.128	1.0	GO:0045926
multivesicular body sorting pathway (GO:0071985)	50	2	1.23	+	1.63	0.348	1.0	GO:0071985
retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)	50	2	1.23	+	1.63	0.348	1.0	GO:0006890
ventral spinal cord development (GO:0021517)	50	2	1.23	+	1.63	0.348	1.0	GO:0021517
regulation of leukocyte mediated cytotoxicity (GO:0001910)	100	4	2.45	+	1.63	0.314	1.0	GO:0001910
protein import into nucleus (GO:0006606)	125	5	3.07	+	1.63	0.238	1.0	GO:0006606
bicellular tight junction assembly (GO:0070830)	50	2	1.23	+	1.63	0.348	1.0	GO:0070830
regulation of protein polymerization (GO:0032271)	200	8	4.91	+	1.63	0.161	1.0	GO:0032271
G2/M transition of mitotic cell cycle (GO:0000086)	50	2	1.23	+	1.63	0.348	1.0	GO:0000086
regulation of vascular permeability (GO:0043114)	50	2	1.23	+	1.63	0.348	1.0	GO:0043114
negative regulation of response to endoplasmic reticulum stress (GO:1903573)	50	2	1.23	+	1.63	0.348	1.0	GO:1903573
insulin secretion (GO:0030073)	50	2	1.23	+	1.63	0.348	1.0	GO:0030073
synaptic vesicle cycle (GO:0099504)	151	6	3.71	+	1.62	0.279	1.0	GO:0099504
bone development (GO:0060348)	202	8	4.96	+	1.61	0.165	1.0	GO:0060348
hematopoietic progenitor cell differentiation (GO:0002244)	101	4	2.48	+	1.61	0.317	1.0	GO:0002244
response to interleukin-1 (GO:0070555)	101	4	2.48	+	1.61	0.317	1.0	GO:0070555
protein tetramerization (GO:0051262)	101	4	2.48	+	1.61	0.317	1.0	GO:0051262
regulation of leukocyte proliferation (GO:0070663)	278	11	6.82	+	1.61	0.114	1.0	GO:0070663
regulation of protein localization to membrane (GO:1905475)	177	7	4.34	+	1.61	0.212	1.0	GO:1905475
cardiac septum morphogenesis (GO:0060411)	76	3	1.86	+	1.61	0.437	1.0	GO:0060411
negative regulation of neuron differentiation (GO:0045665)	76	3	1.86	+	1.61	0.437	1.0	GO:0045665
positive regulation of type II interferon production (GO:0032729)	76	3	1.86	+	1.61	0.437	1.0	GO:0032729
regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	76	3	1.86	+	1.61	0.437	1.0	GO:0050730
peptide hormone secretion (GO:0030072)	76	3	1.86	+	1.61	0.437	1.0	GO:0030072
positive regulation of peptide hormone secretion (GO:0090277)	127	5	3.12	+	1.60	0.244	1.0	GO:0090277
recombinational repair (GO:0000725)	127	5	3.12	+	1.60	0.244	1.0	GO:0000725
cellular defense response (GO:0006968)	51	2	1.25	+	1.60	0.357	1.0	GO:0006968
positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction (GO:0051897)	204	8	5.01	+	1.60	0.168	1.0	GO:0051897
negative regulation of viral genome replication (GO:0045071)	51	2	1.25	+	1.60	0.357	1.0	GO:0045071
positive regulation of cytokinesis (GO:0032467)	51	2	1.25	+	1.60	0.357	1.0	GO:0032467
modulation of excitatory postsynaptic potential (GO:0098815)	51	2	1.25	+	1.60	0.357	1.0	GO:0098815
protein polymerization (GO:0051258)	102	4	2.5	+	1.60	0.32	1.0	GO:0051258
positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	51	2	1.25	+	1.60	0.357	1.0	GO:0050731
response to amyloid-beta (GO:1904645)	51	2	1.25	+	1.60	0.357	1.0	GO:1904645
epithelial cilium movement involved in extracellular fluid movement (GO:0003351)	51	2	1.25	+	1.60	0.357	1.0	GO:0003351
innate immune response-activating signaling pathway (GO:0002758)	153	6	3.75	+	1.60	0.282	1.0	GO:0002758
response to nutrient (GO:0007584)	153	6	3.75	+	1.60	0.282	1.0	GO:0007584
positive regulation of leukocyte migration (GO:0002687)	153	6	3.75	+	1.60	0.282	1.0	GO:0002687
embryonic organ morphogenesis (GO:0048562)	307	12	7.53	+	1.59	0.132	1.0	GO:0048562
myelination (GO:0042552)	128	5	3.14	+	1.59	0.248	1.0	GO:0042552
cell surface receptor protein serine/threonine kinase signaling pathway (GO:0007178)	205	8	5.03	+	1.59	0.17	1.0	GO:0007178
cellular response to growth factor stimulus (GO:0071363)	487	19	11.95	+	1.59	0.0514	1.0	GO:0071363
negative regulation of kinase activity (GO:0033673)	77	3	1.89	+	1.59	0.44	1.0	GO:0033673
positive regulation of TOR signaling (GO:0032008)	77	3	1.89	+	1.59	0.44	1.0	GO:0032008
positive regulation of protein localization to cell periphery (GO:1904377)	77	3	1.89	+	1.59	0.44	1.0	GO:1904377
cell killing (GO:0001906)	180	7	4.42	+	1.58	0.217	1.0	GO:0001906
regulation of ERK1 and ERK2 cascade (GO:0070372)	283	11	6.94	+	1.58	0.119	1.0	GO:0070372
gliogenesis (GO:0042063)	283	11	6.94	+	1.58	0.119	1.0	GO:0042063
acylglycerol metabolic process (GO:0006639)	103	4	2.53	+	1.58	0.324	1.0	GO:0006639
vacuole organization (GO:0007033)	206	8	5.05	+	1.58	0.172	1.0	GO:0007033
negative regulation of leukocyte proliferation (GO:0070664)	103	4	2.53	+	1.58	0.324	1.0	GO:0070664
negative regulation of transmembrane transport (GO:0034763)	103	4	2.53	+	1.58	0.324	1.0	GO:0034763
limbic system development (GO:0021761)	129	5	3.17	+	1.58	0.251	1.0	GO:0021761
nuclear export (GO:0051168)	129	5	3.17	+	1.58	0.251	1.0	GO:0051168
positive regulation of cell-substrate adhesion (GO:0010811)	129	5	3.17	+	1.58	0.251	1.0	GO:0010811
positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002824)	129	5	3.17	+	1.58	0.251	1.0	GO:0002824
positive regulation of mRNA metabolic process (GO:1903313)	129	5	3.17	+	1.58	0.251	1.0	GO:1903313
glycerophospholipid metabolic process (GO:0006650)	284	11	6.97	+	1.58	0.12	1.0	GO:0006650
lipid biosynthetic process (GO:0008610)	596	23	14.62	+	1.57	0.0308	1.0	GO:0008610
regulation of mitotic cell cycle (GO:0007346)	493	19	12.1	+	1.57	0.0533	1.0	GO:0007346
ensheathment of neurons (GO:0007272)	130	5	3.19	+	1.57	0.254	1.0	GO:0007272
embryonic limb morphogenesis (GO:0030326)	130	5	3.19	+	1.57	0.254	1.0	GO:0030326
embryonic appendage morphogenesis (GO:0035113)	130	5	3.19	+	1.57	0.254	1.0	GO:0035113
axon ensheathment (GO:0008366)	130	5	3.19	+	1.57	0.254	1.0	GO:0008366
positive regulation of peptide secretion (GO:0002793)	130	5	3.19	+	1.57	0.254	1.0	GO:0002793
leukocyte apoptotic process (GO:0071887)	52	2	1.28	+	1.57	0.366	1.0	GO:0071887
neutral lipid metabolic process (GO:0006638)	104	4	2.55	+	1.57	0.327	1.0	GO:0006638
stem cell proliferation (GO:0072089)	78	3	1.91	+	1.57	0.443	1.0	GO:0072089
regulation of T cell migration (GO:2000404)	52	2	1.28	+	1.57	0.366	1.0	GO:2000404
response to epidermal growth factor (GO:0070849)	52	2	1.28	+	1.57	0.366	1.0	GO:0070849
inner ear development (GO:0048839)	208	8	5.1	+	1.57	0.176	1.0	GO:0048839
erythrocyte development (GO:0048821)	52	2	1.28	+	1.57	0.366	1.0	GO:0048821
dicarboxylic acid metabolic process (GO:0043648)	104	4	2.55	+	1.57	0.327	1.0	GO:0043648
retinol metabolic process (GO:0042572)	52	2	1.28	+	1.57	0.366	1.0	GO:0042572
neuroinflammatory response (GO:0150076)	52	2	1.28	+	1.57	0.366	1.0	GO:0150076
regulation of epithelial to mesenchymal transition (GO:0010717)	104	4	2.55	+	1.57	0.327	1.0	GO:0010717
macrophage differentiation (GO:0030225)	52	2	1.28	+	1.57	0.366	1.0	GO:0030225
antigen processing and presentation of exogenous antigen (GO:0019884)	52	2	1.28	+	1.57	0.366	1.0	GO:0019884
negative regulation of T cell proliferation (GO:0042130)	78	3	1.91	+	1.57	0.443	1.0	GO:0042130
execution phase of apoptosis (GO:0097194)	52	2	1.28	+	1.57	0.366	1.0	GO:0097194
membrane invagination (GO:0010324)	52	2	1.28	+	1.57	0.366	1.0	GO:0010324
embryo implantation (GO:0007566)	52	2	1.28	+	1.57	0.366	1.0	GO:0007566
cellular response to biotic stimulus (GO:0071216)	235	9	5.77	+	1.56	0.195	1.0	GO:0071216
intrinsic apoptotic signaling pathway (GO:0097193)	183	7	4.49	+	1.56	0.223	1.0	GO:0097193
import into nucleus (GO:0051170)	131	5	3.21	+	1.56	0.258	1.0	GO:0051170
cerebral cortex development (GO:0021987)	131	5	3.21	+	1.56	0.258	1.0	GO:0021987
cellular response to endogenous stimulus (GO:0071495)	971	37	23.83	+	1.55	0.00768	1.0	GO:0071495
transforming growth factor beta receptor signaling pathway (GO:0007179)	105	4	2.58	+	1.55	0.331	1.0	GO:0007179
regulation of growth (GO:0040008)	605	23	14.85	+	1.55	0.0435	1.0	GO:0040008
energy reserve metabolic process (GO:0006112)	79	3	1.94	+	1.55	0.446	1.0	GO:0006112
steroid hormone receptor signaling pathway (GO:0043401)	79	3	1.94	+	1.55	0.446	1.0	GO:0043401
intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)	79	3	1.94	+	1.55	0.446	1.0	GO:0008630
nuclear receptor-mediated steroid hormone signaling pathway (GO:0030518)	79	3	1.94	+	1.55	0.446	1.0	GO:0030518
forebrain neuron differentiation (GO:0021879)	79	3	1.94	+	1.55	0.446	1.0	GO:0021879
ear development (GO:0043583)	237	9	5.82	+	1.55	0.198	1.0	GO:0043583
protein secretion (GO:0009306)	132	5	3.24	+	1.54	0.261	1.0	GO:0009306
dephosphorylation (GO:0016311)	132	5	3.24	+	1.54	0.261	1.0	GO:0016311
digestive tract morphogenesis (GO:0048546)	53	2	1.3	+	1.54	0.375	1.0	GO:0048546
synaptic vesicle endocytosis (GO:0048488)	53	2	1.3	+	1.54	0.375	1.0	GO:0048488
nucleotide biosynthetic process (GO:0009165)	212	8	5.2	+	1.54	0.256	1.0	GO:0009165
sperm-egg recognition (GO:0035036)	53	2	1.3	+	1.54	0.375	1.0	GO:0035036
receptor localization to synapse (GO:0097120)	53	2	1.3	+	1.54	0.375	1.0	GO:0097120
embryonic morphogenesis (GO:0048598)	610	23	14.97	+	1.54	0.0445	1.0	GO:0048598
transforming growth factor beta receptor superfamily signaling pathway (GO:0141091)	186	7	4.56	+	1.53	0.229	1.0	GO:0141091
viral life cycle (GO:0019058)	186	7	4.56	+	1.53	0.229	1.0	GO:0019058
regulation of DNA-binding transcription factor activity (GO:0051090)	186	7	4.56	+	1.53	0.229	1.0	GO:0051090
mesoderm development (GO:0007498)	133	5	3.26	+	1.53	0.265	1.0	GO:0007498
positive regulation of cytokine production (GO:0001819)	506	19	12.42	+	1.53	0.078	1.0	GO:0001819
regulation of immunoglobulin production (GO:0002637)	80	3	1.96	+	1.53	0.45	1.0	GO:0002637
cell cycle phase transition (GO:0044770)	160	6	3.93	+	1.53	0.294	1.0	GO:0044770
phospholipid biosynthetic process (GO:0008654)	240	9	5.89	+	1.53	0.201	1.0	GO:0008654
mRNA destabilization (GO:0061157)	80	3	1.96	+	1.53	0.45	1.0	GO:0061157
nuclear receptor-mediated signaling pathway (GO:0141193)	107	4	2.63	+	1.52	0.338	1.0	GO:0141193
negative regulation of cellular response to growth factor stimulus (GO:0090288)	107	4	2.63	+	1.52	0.338	1.0	GO:0090288
axoneme assembly (GO:0035082)	107	4	2.63	+	1.52	0.338	1.0	GO:0035082
regulation of cellular localization (GO:0060341)	537	20	13.18	+	1.52	0.0643	1.0	GO:0060341
biological process involved in symbiotic interaction (GO:0044403)	188	7	4.61	+	1.52	0.233	1.0	GO:0044403
regulation of synaptic plasticity (GO:0048167)	215	8	5.28	+	1.52	0.259	1.0	GO:0048167
rhythmic process (GO:0048511)	269	10	6.6	+	1.51	0.165	1.0	GO:0048511
chemotaxis (GO:0006935)	351	13	8.61	+	1.51	0.159	1.0	GO:0006935
monoatomic anion transport (GO:0006820)	162	6	3.98	+	1.51	0.298	1.0	GO:0006820
neural crest cell development (GO:0014032)	81	3	1.99	+	1.51	0.453	1.0	GO:0014032
inorganic anion transport (GO:0015698)	162	6	3.98	+	1.51	0.298	1.0	GO:0015698
positive regulation of adaptive immune response (GO:0002821)	135	5	3.31	+	1.51	0.39	1.0	GO:0002821
peptide secretion (GO:0002790)	81	3	1.99	+	1.51	0.453	1.0	GO:0002790
face development (GO:0060324)	54	2	1.33	+	1.51	0.384	1.0	GO:0060324
extracellular transport (GO:0006858)	54	2	1.33	+	1.51	0.384	1.0	GO:0006858
negative regulation of protein phosphorylation (GO:0001933)	108	4	2.65	+	1.51	0.342	1.0	GO:0001933
phospholipid translocation (GO:0045332)	54	2	1.33	+	1.51	0.384	1.0	GO:0045332
morphogenesis of an epithelial sheet (GO:0002011)	54	2	1.33	+	1.51	0.384	1.0	GO:0002011
morphogenesis of an epithelium (GO:0002009)	486	18	11.93	+	1.51	0.0748	1.0	GO:0002009
glycerolipid biosynthetic process (GO:0045017)	216	8	5.3	+	1.51	0.261	1.0	GO:0045017
regulation of chondrocyte differentiation (GO:0032330)	54	2	1.33	+	1.51	0.384	1.0	GO:0032330
positive regulation of receptor-mediated endocytosis (GO:0048260)	54	2	1.33	+	1.51	0.384	1.0	GO:0048260
cellular response to alcohol (GO:0097306)	108	4	2.65	+	1.51	0.342	1.0	GO:0097306
positive regulation of cytoskeleton organization (GO:0051495)	189	7	4.64	+	1.51	0.236	1.0	GO:0051495
chemical synaptic transmission (GO:0007268)	433	16	10.63	+	1.51	0.113	1.0	GO:0007268
anterograde trans-synaptic signaling (GO:0098916)	433	16	10.63	+	1.51	0.113	1.0	GO:0098916
angiogenesis (GO:0001525)	352	13	8.64	+	1.51	0.159	1.0	GO:0001525
extracellular matrix organization (GO:0030198)	271	10	6.65	+	1.50	0.168	1.0	GO:0030198
regulation of exocytosis (GO:0017157)	190	7	4.66	+	1.50	0.238	1.0	GO:0017157
secretion (GO:0046903)	570	21	13.99	+	1.50	0.0718	1.0	GO:0046903
taxis (GO:0042330)	353	13	8.66	+	1.50	0.16	1.0	GO:0042330
positive regulation of cell growth (GO:0030307)	163	6	4.0	+	1.50	0.3	1.0	GO:0030307
myeloid cell differentiation (GO:0030099)	326	12	8.0	+	1.50	0.147	1.0	GO:0030099
extracellular structure organization (GO:0043062)	272	10	6.67	+	1.50	0.23	1.0	GO:0043062
negative regulation of immune effector process (GO:0002698)	136	5	3.34	+	1.50	0.392	1.0	GO:0002698
positive regulation of myeloid cell differentiation (GO:0045639)	109	4	2.67	+	1.50	0.345	1.0	GO:0045639
regulation of heart rate (GO:0002027)	109	4	2.67	+	1.50	0.345	1.0	GO:0002027
hormone transport (GO:0009914)	109	4	2.67	+	1.50	0.345	1.0	GO:0009914
external encapsulating structure organization (GO:0045229)	273	10	6.7	+	1.49	0.231	1.0	GO:0045229
response to growth factor (GO:0070848)	519	19	12.74	+	1.49	0.0825	1.0	GO:0070848
vesicle budding from membrane (GO:0006900)	82	3	2.01	+	1.49	0.456	1.0	GO:0006900
regulation of stem cell differentiation (GO:2000736)	82	3	2.01	+	1.49	0.456	1.0	GO:2000736
G1/S transition of mitotic cell cycle (GO:0000082)	82	3	2.01	+	1.49	0.456	1.0	GO:0000082
positive regulation of hormone secretion (GO:0046887)	164	6	4.02	+	1.49	0.302	1.0	GO:0046887
odontogenesis of dentin-containing tooth (GO:0042475)	82	3	2.01	+	1.49	0.456	1.0	GO:0042475
determination of left/right symmetry (GO:0007368)	137	5	3.36	+	1.49	0.394	1.0	GO:0007368
embryonic skeletal system development (GO:0048706)	137	5	3.36	+	1.49	0.394	1.0	GO:0048706
sensory organ development (GO:0007423)	631	23	15.48	+	1.49	0.0652	1.0	GO:0007423
connective tissue development (GO:0061448)	247	9	6.06	+	1.48	0.211	1.0	GO:0061448
synaptic signaling (GO:0099536)	495	18	12.15	+	1.48	0.103	1.0	GO:0099536
cell cycle G2/M phase transition (GO:0044839)	55	2	1.35	+	1.48	0.392	1.0	GO:0044839
positive regulation of tumor necrosis factor production (GO:0032760)	110	4	2.7	+	1.48	0.349	1.0	GO:0032760
tissue morphogenesis (GO:0048729)	605	22	14.85	+	1.48	0.0614	1.0	GO:0048729
pigmentation (GO:0043473)	110	4	2.7	+	1.48	0.349	1.0	GO:0043473
cardiac muscle cell contraction (GO:0086003)	55	2	1.35	+	1.48	0.392	1.0	GO:0086003
ureteric bud morphogenesis (GO:0060675)	55	2	1.35	+	1.48	0.392	1.0	GO:0060675
regulation of neuron projection development (GO:0010975)	441	16	10.82	+	1.48	0.117	1.0	GO:0010975
positive regulation of lipid metabolic process (GO:0045834)	138	5	3.39	+	1.48	0.396	1.0	GO:0045834
